sample	cluster_assigned	method
BS_NB9XXBW6	4	pam_canberra_13
BS_NBZNAG7Q	7	pam_canberra_13
BS_NCEA4TB1	11	pam_canberra_13
BS_NDC69214	5	pam_canberra_13
BS_NDFDQBCZ	5	pam_canberra_13
BS_NDN62H0S	5	pam_canberra_13
BS_NDRDM2A9	5	pam_canberra_13
BS_NDX7BHNT	13	pam_canberra_13
BS_NEFAASTR	7	pam_canberra_13
BS_NEVYM2FP	4	pam_canberra_13
BS_NF5KMKV0	4	pam_canberra_13
BS_NFJPYMET	10	pam_canberra_13
BS_NFKKDYSV	2	pam_canberra_13
BS_NG9X6SJA	4	pam_canberra_13
BS_NGAWSN7T	4	pam_canberra_13
BS_NGHK9RZP	10	pam_canberra_13
BS_NGMQF1B5	1	pam_canberra_13
BS_NGSG2KB6	4	pam_canberra_13
BS_NGY0TE6S	5	pam_canberra_13
BS_NH7K4CD9	10	pam_canberra_13
BS_NJ19NGVS	2	pam_canberra_13
BS_NKCEJ5YG	6	pam_canberra_13
BS_NKEAAFMW	9	pam_canberra_13
BS_NKRYMHEP	9	pam_canberra_13
BS_NKWZZSTY	11	pam_canberra_13
BS_NNPEC7W1	3	pam_canberra_13
BS_NNYXMSTX	2	pam_canberra_13
BS_NPA6CZQF	4	pam_canberra_13
BS_NPWT4SXA	8	pam_canberra_13
BS_NQ54ST98	4	pam_canberra_13
BS_NQB91P48	3	pam_canberra_13
BS_NQFH3GZH	10	pam_canberra_13
BS_NR3P3GN2	5	pam_canberra_13
BS_NR9FRY5T	5	pam_canberra_13
BS_NRFQEQKP	3	pam_canberra_13
BS_NRPG5K4K	3	pam_canberra_13
BS_NS1SD7XM	2	pam_canberra_13
BS_NS7GSHB9	3	pam_canberra_13
BS_NT9NZYFD	1	pam_canberra_13
BS_NTG278B6	8	pam_canberra_13
BS_NVKGSMXS	1	pam_canberra_13
BS_NW3NGVR8	1	pam_canberra_13
BS_NWNB68G0	11	pam_canberra_13
BS_NWNTY3FZ	11	pam_canberra_13
BS_NX1R0BC3	7	pam_canberra_13
BS_NXC3W5MZ	6	pam_canberra_13
BS_NY5T05AK	2	pam_canberra_13
BS_NYS8TRCB	1	pam_canberra_13
BS_NZ71XCG3	9	pam_canberra_13
BS_P0W5VJH4	12	pam_canberra_13
BS_P1AZ9H9A	13	pam_canberra_13
BS_P1YT6MG7	8	pam_canberra_13
BS_P277RYX5	3	pam_canberra_13
BS_P2Y2NANM	2	pam_canberra_13
BS_P30AAN97	2	pam_canberra_13
BS_P39SQPTS	9	pam_canberra_13
BS_P412CPXJ	11	pam_canberra_13
BS_P44PE00R	1	pam_canberra_13
BS_P4D8Y3S8	5	pam_canberra_13
BS_P4PMWFMV	2	pam_canberra_13
BS_P5KE73DA	2	pam_canberra_13
BS_P78SMRBS	10	pam_canberra_13
BS_P7A4C235	8	pam_canberra_13
BS_P7EY9DXG	3	pam_canberra_13
BS_P7W3AYKV	7	pam_canberra_13
BS_PAK40AMT	6	pam_canberra_13
BS_PASA893E	11	pam_canberra_13
BS_PBR4DWNK	11	pam_canberra_13
BS_PBTQS0F6	4	pam_canberra_13
BS_PC107GE3	9	pam_canberra_13
BS_PDVD0GCM	2	pam_canberra_13
BS_PENM28KT	12	pam_canberra_13
BS_PEP9NZXN	3	pam_canberra_13
BS_PGD4HRWM	7	pam_canberra_13
BS_PGHK1JRW	5	pam_canberra_13
BS_PJ1T8CQR	1	pam_canberra_13
BS_PJC6FH4Y	12	pam_canberra_13
BS_PJTQHTRA	4	pam_canberra_13
BS_PK18H7E7	3	pam_canberra_13
BS_PK5CGTRM	11	pam_canberra_13
BS_PKK3BZRG	10	pam_canberra_13
BS_PKW05VZV	1	pam_canberra_13
BS_PN2CE34A	5	pam_canberra_13
BS_PPGGE3AN	6	pam_canberra_13
BS_PPV5073N	4	pam_canberra_13
BS_PQ7CQFYR	1	pam_canberra_13
BS_PQVTB6BB	3	pam_canberra_13
BS_PQY28YXA	1	pam_canberra_13
BS_PRAEF32W	12	pam_canberra_13
BS_PRCG6W20	2	pam_canberra_13
BS_PRR8K9GE	5	pam_canberra_13
BS_PS0P3QJ3	11	pam_canberra_13
BS_PWDRF91N	7	pam_canberra_13
BS_PXCPK5XS	3	pam_canberra_13
BS_PZVHMSYN	1	pam_canberra_13
BS_Q06J3RYW	7	pam_canberra_13
BS_Q13FQ8FV	11	pam_canberra_13
BS_Q2PBFNDF	2	pam_canberra_13
BS_Q2T9ZRM0	5	pam_canberra_13
BS_Q35GFYDR	2	pam_canberra_13
BS_Q3TBCK4V	3	pam_canberra_13
BS_Q54JNT3K	4	pam_canberra_13
BS_Q5Q81SPA	8	pam_canberra_13
BS_Q6VH5GJ8	4	pam_canberra_13
BS_Q79NP5YY	3	pam_canberra_13
BS_Q7WNW1AS	2	pam_canberra_13
BS_Q9N5PRD5	11	pam_canberra_13
BS_Q9V7A95C	5	pam_canberra_13
BS_QB7YGKN1	3	pam_canberra_13
BS_QB84TBA3	3	pam_canberra_13
BS_QBMW69AM	4	pam_canberra_13
BS_QBR4WCQ2	12	pam_canberra_13
BS_QC3XCE6X	1	pam_canberra_13
BS_QE6F8DQW	9	pam_canberra_13
BS_QEYPFYHD	9	pam_canberra_13
BS_QF1FGWVF	1	pam_canberra_13
BS_QF5VVZX5	1	pam_canberra_13
BS_QGKEP3KB	4	pam_canberra_13
BS_QH82PBMB	3	pam_canberra_13
BS_QHRJ66M0	2	pam_canberra_13
BS_QHS3V0GP	9	pam_canberra_13
BS_QKT3TJVK	9	pam_canberra_13
BS_QMBS32Y2	2	pam_canberra_13
BS_QMSNG9QV	11	pam_canberra_13
BS_QNE4NG2X	1	pam_canberra_13
BS_QNNX91SM	4	pam_canberra_13
BS_QPPPGYP4	9	pam_canberra_13
BS_QQE8MWWV	2	pam_canberra_13
BS_QRDT19KS	9	pam_canberra_13
BS_QRJX9QWS	4	pam_canberra_13
BS_QRNSKFMS	3	pam_canberra_13
BS_QS085HMM	11	pam_canberra_13
BS_QTMN8HYC	2	pam_canberra_13
BS_QTSXW7DA	3	pam_canberra_13
BS_QV09SGSJ	13	pam_canberra_13
BS_QV51J756	1	pam_canberra_13
BS_QW60M0FE	5	pam_canberra_13
BS_QWNBZ9RJ	9	pam_canberra_13
BS_QWNNFXHA	8	pam_canberra_13
BS_QWTE1CWR	3	pam_canberra_13
BS_QX12J6W1	5	pam_canberra_13
BS_QXKRN6CR	10	pam_canberra_13
BS_QY2G1JZJ	7	pam_canberra_13
BS_QYA4TQXX	9	pam_canberra_13
BS_QZAR0AB5	10	pam_canberra_13
BS_R03J6WRV	2	pam_canberra_13
BS_R13X6TMW	3	pam_canberra_13
BS_R1X4S0HE	11	pam_canberra_13
BS_R244Z0WX	3	pam_canberra_13
BS_R3AJB6VS	4	pam_canberra_13
BS_R439VVPK	9	pam_canberra_13
BS_R4Y180DM	5	pam_canberra_13
BS_R5JQE0VJ	6	pam_canberra_13
BS_R5SNFB5B	5	pam_canberra_13
BS_R6WNEEE4	9	pam_canberra_13
BS_R7HZCZ8B	1	pam_canberra_13
BS_R7NTZR4C	4	pam_canberra_13
BS_R7V8BC98	4	pam_canberra_13
BS_R81XA0F9	11	pam_canberra_13
BS_R8ZAB797	9	pam_canberra_13
BS_R98ZGVVW	13	pam_canberra_13
BS_R9B92M75	4	pam_canberra_13
BS_R9CKW9DY	4	pam_canberra_13
BS_RARBBY7C	2	pam_canberra_13
BS_RB2S0KDF	5	pam_canberra_13
BS_RC8E5TVQ	11	pam_canberra_13
BS_RCC8BXVE	9	pam_canberra_13
BS_RCX5628Q	6	pam_canberra_13
BS_RD4D5F9F	9	pam_canberra_13
BS_RDBNX7YJ	13	pam_canberra_13
BS_RE4X3715	4	pam_canberra_13
BS_REF8ARH1	4	pam_canberra_13
BS_REVS37G8	11	pam_canberra_13
BS_RFC6CATQ	4	pam_canberra_13
BS_RFMQ7T0T	5	pam_canberra_13
BS_RGQH7K0C	9	pam_canberra_13
BS_RGSMX7QD	3	pam_canberra_13
BS_RHAWQJ48	7	pam_canberra_13
BS_RHD7XPNP	10	pam_canberra_13
BS_RHM60031	2	pam_canberra_13
BS_RJC3WDD6	1	pam_canberra_13
BS_RKRWCBJT	6	pam_canberra_13
BS_RMT7ABN6	2	pam_canberra_13
BS_RN0VAY51	7	pam_canberra_13
BS_RN36XFYH	6	pam_canberra_13
BS_RNANA568	4	pam_canberra_13
BS_RPF3Z9P9	6	pam_canberra_13
BS_RPH4DCMK	2	pam_canberra_13
BS_RPJ1EPHA	2	pam_canberra_13
BS_RPKA4GF9	11	pam_canberra_13
BS_RPMPW9QA	8	pam_canberra_13
BS_RPZQQM2D	11	pam_canberra_13
BS_RQSKD7PN	5	pam_canberra_13
BS_RQTTCJ29	11	pam_canberra_13
BS_RR12T74P	5	pam_canberra_13
BS_RRAEQZ97	3	pam_canberra_13
BS_RSTH763S	9	pam_canberra_13
BS_RVSEDNJ4	3	pam_canberra_13
BS_RWJZFTP9	3	pam_canberra_13
BS_RX1YTZ7F	3	pam_canberra_13
BS_RYRWBV7K	9	pam_canberra_13
BS_RYZG8SPC	2	pam_canberra_13
BS_RZMRE785	4	pam_canberra_13
BS_S0175QKX	10	pam_canberra_13
BS_S1KK7XRH	3	pam_canberra_13
BS_S1M423AB	9	pam_canberra_13
BS_S1W53RNW	8	pam_canberra_13
BS_S20SP0WW	7	pam_canberra_13
BS_S2TA8R29	10	pam_canberra_13
BS_S2Z0KJSX	10	pam_canberra_13
BS_S3MET0JZ	12	pam_canberra_13
BS_S50KQEXV	3	pam_canberra_13
BS_S56VRTCE	10	pam_canberra_13
BS_S5P8VTN5	3	pam_canberra_13
BS_S69QZAJR	9	pam_canberra_13
BS_S6B9DVNS	12	pam_canberra_13
BS_S6NJRR5W	3	pam_canberra_13
BS_S6S7SK3P	9	pam_canberra_13
BS_S71RJ8DH	5	pam_canberra_13
BS_S7CZY2CH	3	pam_canberra_13
BS_S8K878T3	7	pam_canberra_13
BS_S8ZE9VMN	7	pam_canberra_13
BS_S97F1ZY3	6	pam_canberra_13
BS_S9929Z8B	3	pam_canberra_13
BS_SA8BT7AR	6	pam_canberra_13
BS_SAA624A4	11	pam_canberra_13
BS_SB12W1XT	5	pam_canberra_13
BS_SBFNFZ8B	1	pam_canberra_13
BS_SBMAM00V	7	pam_canberra_13
BS_SBMCD7XZ	2	pam_canberra_13
BS_SD0EMK7Y	7	pam_canberra_13
BS_SD8YBRBR	9	pam_canberra_13
BS_SDA4RMMG	3	pam_canberra_13
BS_SDCNP7MW	10	pam_canberra_13
BS_SDZY6RZ3	3	pam_canberra_13
BS_SERDGASJ	7	pam_canberra_13
BS_SES41DAX	10	pam_canberra_13
BS_SFKZSJN1	1	pam_canberra_13
BS_SFRQXM76	12	pam_canberra_13
BS_SH2S6SFN	11	pam_canberra_13
BS_SHMC4902	3	pam_canberra_13
BS_SJ0HXCD0	11	pam_canberra_13
BS_SKGJ5SY9	9	pam_canberra_13
BS_SM8VQFPD	1	pam_canberra_13
BS_SN3HBR1A	8	pam_canberra_13
BS_SNE31RRX	11	pam_canberra_13
BS_SNQ9QFPA	7	pam_canberra_13
BS_SNVM7CZT	2	pam_canberra_13
BS_SQ6ZN982	13	pam_canberra_13
BS_SQERZ97M	2	pam_canberra_13
BS_SQX5E15Z	3	pam_canberra_13
BS_SR2M85RQ	6	pam_canberra_13
BS_SR2RGDXJ	2	pam_canberra_13
BS_SRD8TFGV	13	pam_canberra_13
BS_SSDK1WW1	8	pam_canberra_13
BS_ST8N3JBX	8	pam_canberra_13
BS_SV3YAAC1	11	pam_canberra_13
BS_SVBQN72V	11	pam_canberra_13
BS_SW6YC2DG	11	pam_canberra_13
BS_SW8C9Y5Y	2	pam_canberra_13
BS_SW9Z10F9	4	pam_canberra_13
BS_SWRH6FKE	9	pam_canberra_13
BS_SX56QZRD	8	pam_canberra_13
BS_SXCZ3CXN	10	pam_canberra_13
BS_SXRS2P6T	3	pam_canberra_13
BS_SY3J3XR9	12	pam_canberra_13
BS_T0MXH2CA	2	pam_canberra_13
BS_T0RKFEKR	3	pam_canberra_13
BS_T11NFKSD	11	pam_canberra_13
BS_T1DVKKJB	10	pam_canberra_13
BS_T1QMEH1N	5	pam_canberra_13
BS_T1W4JA94	3	pam_canberra_13
BS_T1YHK6B7	3	pam_canberra_13
BS_T289QKBV	2	pam_canberra_13
BS_T2F48Z4E	5	pam_canberra_13
BS_T2QPMZCM	1	pam_canberra_13
BS_T2X8ZD79	4	pam_canberra_13
BS_T3H5AY8A	5	pam_canberra_13
BS_T3ZJ9R2G	8	pam_canberra_13
BS_T4JFN54G	3	pam_canberra_13
BS_T4P3J13C	10	pam_canberra_13
BS_T55Y4Z0Y	3	pam_canberra_13
BS_T5P5ME9M	2	pam_canberra_13
BS_T9A8JJW5	12	pam_canberra_13
BS_TA4657N3	11	pam_canberra_13
BS_TA4JQD4N	8	pam_canberra_13
BS_TA9WP4TH	9	pam_canberra_13
BS_TBBZ93A5	7	pam_canberra_13
BS_TBWYAFSM	10	pam_canberra_13
BS_TCWW2GSK	8	pam_canberra_13
BS_TD1ZEQ7R	1	pam_canberra_13
BS_TDEFAPNH	1	pam_canberra_13
BS_TDJXQBVY	11	pam_canberra_13
BS_TE0GVDNG	9	pam_canberra_13
BS_TF8R864V	2	pam_canberra_13
BS_TG93XC55	1	pam_canberra_13
BS_TGS109T3	3	pam_canberra_13
BS_TGW6HC4X	1	pam_canberra_13
BS_THSPSG2Z	5	pam_canberra_13
BS_TMTV769C	1	pam_canberra_13
BS_TNDYEP8Z	8	pam_canberra_13
BS_TNRHHYNC	10	pam_canberra_13
BS_TQ5QHR17	5	pam_canberra_13
BS_TQJDGF04	1	pam_canberra_13
BS_TR2P8KRF	12	pam_canberra_13
BS_TRKH2SPE	3	pam_canberra_13
BS_TRPXB3AV	3	pam_canberra_13
BS_TRZZRYKF	2	pam_canberra_13
BS_TTDNZTZ0	2	pam_canberra_13
BS_TTE04ZP8	7	pam_canberra_13
BS_TTFXH10A	2	pam_canberra_13
BS_TV5B86ZD	6	pam_canberra_13
BS_TV80600R	2	pam_canberra_13
BS_TVH2VMKK	4	pam_canberra_13
BS_TVH33J9Q	12	pam_canberra_13
BS_TVV122JG	2	pam_canberra_13
BS_TW8DQH8J	6	pam_canberra_13
BS_TWFDEMBZ	2	pam_canberra_13
BS_TX31A8Z9	8	pam_canberra_13
BS_TXY8QYWA	10	pam_canberra_13
BS_TXZ7KHTQ	2	pam_canberra_13
BS_TYAYZ9ZW	9	pam_canberra_13
BS_TYQ0N4YP	1	pam_canberra_13
BS_TZ5D0A7R	5	pam_canberra_13
BS_TZVFR600	9	pam_canberra_13
BS_V036JAV6	2	pam_canberra_13
BS_V0DQFC75	11	pam_canberra_13
BS_V0JFAS12	13	pam_canberra_13
BS_V11VZZH8	2	pam_canberra_13
BS_V1J03963	2	pam_canberra_13
BS_V2G1YE8R	2	pam_canberra_13
BS_V33RCK1Y	2	pam_canberra_13
BS_V3REENH9	12	pam_canberra_13
BS_V3Z3DB4N	1	pam_canberra_13
BS_V4D4YPV1	4	pam_canberra_13
BS_V4W81SFC	5	pam_canberra_13
BS_V4XCTG09	11	pam_canberra_13
BS_V558NW3Q	7	pam_canberra_13
BS_V6GNQ198	11	pam_canberra_13
BS_V6RSB5HQ	4	pam_canberra_13
BS_V72GX2AZ	3	pam_canberra_13
BS_V72H4RQS	9	pam_canberra_13
BS_V7BJM89K	1	pam_canberra_13
BS_V7BZ049H	2	pam_canberra_13
BS_V7GAAQHJ	11	pam_canberra_13
BS_V86F5SDJ	4	pam_canberra_13
BS_V89HGTET	3	pam_canberra_13
BS_V8QWBVS3	4	pam_canberra_13
BS_V92ZMBXX	7	pam_canberra_13
BS_V9HVBBDW	9	pam_canberra_13
BS_VA5T4KAA	9	pam_canberra_13
BS_VAAHBH60	9	pam_canberra_13
BS_VBEY9DVY	11	pam_canberra_13
BS_VBFKFYAP	4	pam_canberra_13
BS_VBMRQK4F	7	pam_canberra_13
BS_VF3NVT4G	7	pam_canberra_13
BS_VF5XWFXD	3	pam_canberra_13
BS_VFDXFG3N	2	pam_canberra_13
BS_VJ2S5DVS	3	pam_canberra_13
BS_VJAC9H58	5	pam_canberra_13
BS_VJVDJABP	9	pam_canberra_13
BS_VKHJG2B8	7	pam_canberra_13
BS_VKYEM67A	5	pam_canberra_13
BS_VMEX27TN	9	pam_canberra_13
BS_VMMJYN8Z	1	pam_canberra_13
BS_VMQMGSJY	5	pam_canberra_13
BS_VNE0ZPBS	1	pam_canberra_13
BS_VNK9XYV9	5	pam_canberra_13
BS_VNWKNRY4	9	pam_canberra_13
BS_VP5Y45Z7	3	pam_canberra_13
BS_VPBMDMQX	9	pam_canberra_13
BS_VPMKHW9X	1	pam_canberra_13
BS_VPNXJE2S	5	pam_canberra_13
BS_VQCCYTM5	6	pam_canberra_13
BS_VR7FR1NE	3	pam_canberra_13
BS_VSRWWW74	11	pam_canberra_13
BS_VSSBS981	4	pam_canberra_13
BS_VT6C6N6K	9	pam_canberra_13
BS_VTJ9ESSV	1	pam_canberra_13
BS_VVFBW0YH	9	pam_canberra_13
BS_VVTHDRBD	3	pam_canberra_13
BS_VXHWZJDC	12	pam_canberra_13
BS_VXMYES3W	6	pam_canberra_13
BS_VZJ7403W	13	pam_canberra_13
BS_VZWXGYT2	2	pam_canberra_13
BS_W0FZ9YCY	6	pam_canberra_13
BS_W1385R8Y	4	pam_canberra_13
BS_W18SF91A	1	pam_canberra_13
BS_W311713R	9	pam_canberra_13
BS_W36RZSFA	5	pam_canberra_13
BS_W41S7B55	5	pam_canberra_13
BS_W4DB5RP1	3	pam_canberra_13
BS_W4H1D4Y6	5	pam_canberra_13
BS_W4HGV6E7	10	pam_canberra_13
BS_W568T9CS	10	pam_canberra_13
BS_W6AC5J3C	3	pam_canberra_13
BS_W72364MN	5	pam_canberra_13
BS_W7379M7V	7	pam_canberra_13
BS_W7FP2G3F	3	pam_canberra_13
BS_W7MFJZ5A	3	pam_canberra_13
BS_W80TJC27	12	pam_canberra_13
BS_W97QQYKQ	3	pam_canberra_13
BS_W9AT0MR7	9	pam_canberra_13
BS_W9N9844Q	3	pam_canberra_13
BS_WAXJY4XQ	5	pam_canberra_13
BS_WBVSK3MP	12	pam_canberra_13
BS_WCRKYV0T	1	pam_canberra_13
BS_WCVVAHS9	11	pam_canberra_13
BS_WE3Q8A73	10	pam_canberra_13
BS_WE4E4GEX	2	pam_canberra_13
BS_WEKK6SHP	2	pam_canberra_13
BS_WERNRP82	11	pam_canberra_13
BS_WETH5SAH	2	pam_canberra_13
BS_WF04GGTX	6	pam_canberra_13
BS_WFD0GE5X	10	pam_canberra_13
BS_WFN6BS0T	11	pam_canberra_13
BS_WFQT9J8Q	11	pam_canberra_13
BS_WGK8ZMVA	3	pam_canberra_13
BS_WH5HDE0A	9	pam_canberra_13
BS_WH8G4VFB	1	pam_canberra_13
BS_WHAW7FQM	8	pam_canberra_13
BS_WHBEXD5H	3	pam_canberra_13
BS_WJGFDRWK	5	pam_canberra_13
BS_WK0FA4W7	11	pam_canberra_13
BS_WMEHNDSK	9	pam_canberra_13
BS_WNJ9Q829	2	pam_canberra_13
BS_WQ0K79EA	2	pam_canberra_13
BS_WQ1YRTAT	9	pam_canberra_13
BS_WQ5FDHF8	10	pam_canberra_13
BS_WQNXWJXE	13	pam_canberra_13
BS_WRHDP7WF	10	pam_canberra_13
BS_WRQHPSXQ	3	pam_canberra_13
BS_WRQM11XH	2	pam_canberra_13
BS_WSQMAA33	5	pam_canberra_13
BS_WTJEDTZC	11	pam_canberra_13
BS_WTVQNPE4	13	pam_canberra_13
BS_WV0S8N4M	5	pam_canberra_13
BS_WVRX4C9Z	7	pam_canberra_13
BS_WVS02TZK	3	pam_canberra_13
BS_WVW3W6ZB	5	pam_canberra_13
BS_WWKNJSJ5	5	pam_canberra_13
BS_WXT1VK25	2	pam_canberra_13
BS_WYERXS4G	10	pam_canberra_13
BS_WYMX429C	2	pam_canberra_13
BS_WZZN982T	2	pam_canberra_13
BS_X0F9AYEC	1	pam_canberra_13
BS_X16PENSA	3	pam_canberra_13
BS_X1S67ZEA	4	pam_canberra_13
BS_X20JCR4H	7	pam_canberra_13
BS_X23724NJ	5	pam_canberra_13
BS_X2EDW2ZB	4	pam_canberra_13
BS_X2QTK3QD	5	pam_canberra_13
BS_X31DBRN7	8	pam_canberra_13
BS_X3HR4Z21	4	pam_canberra_13
BS_X4DD4KSZ	3	pam_canberra_13
BS_X4X1SFSE	12	pam_canberra_13
BS_X56KVW29	11	pam_canberra_13
BS_X59HSFGG	3	pam_canberra_13
BS_X5DFR216	2	pam_canberra_13
BS_X67GTEM6	10	pam_canberra_13
BS_X67SWFPS	2	pam_canberra_13
BS_X6GFVDVA	2	pam_canberra_13
BS_X91K8KMG	3	pam_canberra_13
BS_X9QAGVB9	5	pam_canberra_13
BS_XBQZYS8G	9	pam_canberra_13
BS_XC0PNBG2	9	pam_canberra_13
BS_XF0ZX2B3	12	pam_canberra_13
BS_XFWH05PB	13	pam_canberra_13
BS_XG0DBWVT	3	pam_canberra_13
BS_XGDPK33A	3	pam_canberra_13
BS_XGSA3GQE	3	pam_canberra_13
BS_XHCYEE2S	5	pam_canberra_13
BS_XJTW0P8P	1	pam_canberra_13
BS_XKKB4MZV	3	pam_canberra_13
BS_XM1AHBDJ	11	pam_canberra_13
BS_XNWNXKAD	6	pam_canberra_13
BS_XQ5SFW35	3	pam_canberra_13
BS_XQYHPBFS	10	pam_canberra_13
BS_XRQXGEXB	11	pam_canberra_13
BS_XRWAC56Q	8	pam_canberra_13
BS_XTH0NPVQ	11	pam_canberra_13
BS_XV4GV9Y9	4	pam_canberra_13
BS_XVX21VNP	9	pam_canberra_13
BS_XX39AH8F	11	pam_canberra_13
BS_XYVCMF4A	6	pam_canberra_13
BS_XZM79E42	2	pam_canberra_13
BS_Y08D5P8N	12	pam_canberra_13
BS_Y0PCBNJV	3	pam_canberra_13
BS_Y19MMT7Z	11	pam_canberra_13
BS_Y26EQ3QJ	8	pam_canberra_13
BS_Y274AC0H	2	pam_canberra_13
BS_Y35M458E	11	pam_canberra_13
BS_Y51PG31P	8	pam_canberra_13
BS_Y5MKCBD1	8	pam_canberra_13
BS_Y6D7QZM4	4	pam_canberra_13
BS_Y7F9E2E9	1	pam_canberra_13
BS_Y7H24JZG	2	pam_canberra_13
BS_Y7W8BR6B	4	pam_canberra_13
BS_Y89WNXXD	6	pam_canberra_13
BS_Y8D1F5WW	9	pam_canberra_13
BS_YA0KMBRT	3	pam_canberra_13
BS_YA8RBGD8	3	pam_canberra_13
BS_YASWHXJC	2	pam_canberra_13
BS_YB1TNZMX	5	pam_canberra_13
BS_YBCQ2NMN	11	pam_canberra_13
BS_YBGXGEM3	4	pam_canberra_13
BS_YBGZ4BRP	11	pam_canberra_13
BS_YBJBSRHV	6	pam_canberra_13
BS_YCREDZTJ	3	pam_canberra_13
BS_YDEVMD24	2	pam_canberra_13
BS_YEB88D32	9	pam_canberra_13
BS_YENTYVBV	4	pam_canberra_13
BS_YEQVW4ND	1	pam_canberra_13
BS_YETBN0RQ	9	pam_canberra_13
BS_YEW22W35	3	pam_canberra_13
BS_YF44RR88	13	pam_canberra_13
BS_YFKQYA50	8	pam_canberra_13
BS_YGWTGBWR	9	pam_canberra_13
BS_YH05F9DB	5	pam_canberra_13
BS_YH817HDT	2	pam_canberra_13
BS_YJD8MBXR	11	pam_canberra_13
BS_YK6VQ9SJ	12	pam_canberra_13
BS_YMAJC22S	1	pam_canberra_13
BS_YMKQT5V0	7	pam_canberra_13
BS_YMKX1VP4	9	pam_canberra_13
BS_YMN2NJ0Y	4	pam_canberra_13
BS_YNEQJ6AH	3	pam_canberra_13
BS_YNG08H1N	2	pam_canberra_13
BS_YQFX2Y00	10	pam_canberra_13
BS_YR12D1ZY	7	pam_canberra_13
BS_YR1XY6SF	4	pam_canberra_13
BS_YT4E515V	4	pam_canberra_13
BS_YTMHB7J1	7	pam_canberra_13
BS_YTTMKCBX	4	pam_canberra_13
BS_YTWEM5SG	7	pam_canberra_13
BS_YVEEXAAT	2	pam_canberra_13
BS_YVMEEBKC	3	pam_canberra_13
BS_YWHJY99A	7	pam_canberra_13
BS_YWJKHMXV	4	pam_canberra_13
BS_YXP55JEG	4	pam_canberra_13
BS_YY5B2XDD	3	pam_canberra_13
BS_YZ2QFDAN	4	pam_canberra_13
BS_YZ2Z1Q6Y	12	pam_canberra_13
BS_YZM9RFVD	7	pam_canberra_13
BS_Z0AVVB1V	3	pam_canberra_13
BS_Z0ZPD9S9	2	pam_canberra_13
BS_Z1A875MW	1	pam_canberra_13
BS_Z28VKGNS	5	pam_canberra_13
BS_Z2NWPQKF	1	pam_canberra_13
BS_Z30J2YJV	7	pam_canberra_13
BS_Z3RCA1T9	3	pam_canberra_13
BS_Z45HD492	9	pam_canberra_13
BS_Z5ATH1YR	2	pam_canberra_13
BS_Z6BWR941	3	pam_canberra_13
BS_Z6MC4N8D	1	pam_canberra_13
BS_Z72QAZC7	5	pam_canberra_13
BS_Z7890YNR	5	pam_canberra_13
BS_Z7G68ZS2	5	pam_canberra_13
BS_Z7Y2466H	3	pam_canberra_13
BS_Z85M2R3N	10	pam_canberra_13
BS_Z8F3GM85	5	pam_canberra_13
BS_Z9BBQBA7	9	pam_canberra_13
BS_Z9ZS6ZS2	5	pam_canberra_13
BS_ZA9XT151	12	pam_canberra_13
BS_ZC1194Z8	11	pam_canberra_13
BS_ZD6XFSVJ	1	pam_canberra_13
BS_ZDJEXPYG	9	pam_canberra_13
BS_ZE4Y0X18	4	pam_canberra_13
BS_ZEV0M416	8	pam_canberra_13
BS_ZF34SJGN	5	pam_canberra_13
BS_ZF6BSFNF	4	pam_canberra_13
BS_ZH1FBX50	1	pam_canberra_13
BS_ZHHAM3AN	5	pam_canberra_13
BS_ZHRGDRBW	4	pam_canberra_13
BS_ZJC7VQNA	11	pam_canberra_13
BS_ZJGXGR1V	4	pam_canberra_13
BS_ZJY7Y34M	4	pam_canberra_13
BS_ZK6WE17T	7	pam_canberra_13
BS_ZM97KKXE	4	pam_canberra_13
BS_ZMA11A2B	1	pam_canberra_13
BS_ZMZTCQRM	6	pam_canberra_13
BS_ZN5A4MJ2	8	pam_canberra_13
BS_ZN8136D9	10	pam_canberra_13
BS_ZQ76ZBEX	4	pam_canberra_13
BS_ZQKGJD70	4	pam_canberra_13
BS_ZQSPP1JM	11	pam_canberra_13
BS_ZR96A4FH	1	pam_canberra_13
BS_ZRF3A49T	11	pam_canberra_13
BS_ZRM0W01M	1	pam_canberra_13
BS_ZRSHXK63	2	pam_canberra_13
BS_ZT3QMF6F	11	pam_canberra_13
BS_ZTWGFWTX	3	pam_canberra_13
BS_ZV1P6W9C	10	pam_canberra_13
BS_ZV68CES9	9	pam_canberra_13
BS_ZV9Z3SY6	3	pam_canberra_13
BS_ZVX2GRD6	3	pam_canberra_13
BS_ZVZDDW2G	5	pam_canberra_13
BS_ZW4HD9ZS	8	pam_canberra_13
BS_ZWR9W4FX	5	pam_canberra_13
BS_ZXYDSBM9	9	pam_canberra_13
BS_ZYBZRQRC	6	pam_canberra_13
BS_ZYPMR035	13	pam_canberra_13
BS_ZYVWSXNK	2	pam_canberra_13
BS_ZZ87PZ8R	11	pam_canberra_13
BS_ZZF7B1MH	11	pam_canberra_13
BS_ZZMYDZJW	3	pam_canberra_13
BS_ZZPBANDD	1	pam_canberra_13
BS_ZZWMD6FA	3	pam_canberra_13
