Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_9CMJ3QF6	WGS	42	35984681	1.1671633270835442
BS_9BN45DFK	WGS	28	35984681	0.7781088847223628
BS_9BGCH82S	WGS	7	35984681	0.1945272211805907
BS_9BF58P80	WGS	13	35984681	0.3612648393353827
BS_99PPRCW4	WGS	24	35984681	0.6669504726191681
BS_8Q8N6AHW	WGS	56	35984681	1.5562177694447257
BS_8Q8CAY84	WGS	25	35984681	0.6947400756449668
BS_8JFMP1T1	WGS	11	35984681	0.3056856332837854
BS_8H2XX24V	WGS	31	35984681	0.8614776937997588
BS_CN7PB0DN	WGS	21	35984681	0.5835816635417721
BS_8FSJDG2T	WGS	28	35984681	0.7781088847223628
BS_8S2CZBA6	WGS	2	35984681	0.055579206051597344
BS_8YQGSMDK	WGS	12	35984681	0.33347523630958403
BS_8W0FNBWF	WGS	6	35984681	0.16673761815479202
BS_8TFBNHT0	WGS	26	35984681	0.7225296786707655
BS_8SYN7GXG	WGS	28	35984681	0.7781088847223628
BS_8SETK1J4	WGS	6	35984681	0.16673761815479202
BS_8WJR4AA3	WGS	9	35984681	0.25010642723218807
BS_9E632VPJ	WGS	14	35984681	0.3890544423611814
BS_9E6Q11G2	WGS	2	35984681	0.055579206051597344
BS_A4KYP5H0	WGS	18	35984681	0.5002128544643761
BS_A3EV6FXK	WGS	9	35984681	0.25010642723218807
BS_A1DV9T7G	WGS	44	35984681	1.2227425331351416
BS_9ZFXXJPK	WGS	3153	35984681	87.62061834034321
BS_9YPJANGX	WGS	13	35984681	0.3612648393353827
BS_A70G7S2W	WGS	46	35984681	1.278321739186739
BS_AF5D41PD	WGS	16	35984681	0.44463364841277875
BS_AEMRNSQX	WGS	19	35984681	0.5280024574901747
BS_ACTR13BQ	WGS	19	35984681	0.5280024574901747
BS_ACE6QKVF	WGS	6	35984681	0.16673761815479202
BS_ABZ3BK38	WGS	33	35984681	0.9170568998513562
BS_9X9E86DY	WGS	16	35984681	0.44463364841277875
BS_A9S5HT6P	WGS	7	35984681	0.1945272211805907
BS_A94A7EJ4	WGS	109	35984681	3.029066729812055
BS_ABENB1H2	WGS	7	35984681	0.1945272211805907
BS_AFAHY6HP	WGS	21	35984681	0.5835816635417721
BS_9W6FK6X4	WGS	1	35984681	0.027789603025798672
BS_9HEMB7RK	WGS	39	35984681	1.0837945180061481
BS_9HDPJT21	WGS	36	35984681	1.0004257089287523
BS_9GSWPZ44	WGS	25	35984681	0.6947400756449668
BS_9GN1QA3Q	WGS	50	35984681	1.3894801512899335
BS_9GJHMA3J	WGS	63	35984681	1.7507449906253163
BS_9G7ETYHR	WGS	11	35984681	0.3056856332837854
BS_9F2J6VS1	WGS	24	35984681	0.6669504726191681
BS_9JVGXA2W	WGS	19	35984681	0.5280024574901747
BS_9KDA3HG6	WGS	8	35984681	0.22231682420638937
BS_9SVMVJ45	WGS	20	35984681	0.5557920605159734
BS_9R82A3VT	WGS	10	35984681	0.2778960302579867
BS_9QMVZ4C0	WGS	16	35984681	0.44463364841277875
BS_9PQPZPGM	WGS	5	35984681	0.13894801512899335
BS_9P4NDTKJ	WGS	57	35984681	1.5840073724705241
BS_9NF39QAW	WGS	31	35984681	0.8614776937997588
BS_9N3B3HZB	WGS	8	35984681	0.22231682420638937
BS_9M49SGAQ	WGS	11	35984681	0.3056856332837854
BS_CP435MAC	WGS	4	35984681	0.11115841210319469
BS_CPZZR2R7	WGS	5	35984681	0.13894801512899335
BS_FJEBFQHG	WGS	3	35984681	0.08336880907739601
BS_FHFVCQ41	WGS	30	35984681	0.8336880907739601
BS_FHE6Z73G	WGS	13	35984681	0.3612648393353827
BS_FG649AWK	WGS	13	35984681	0.3612648393353827
BS_FFD25TTK	WGS	14	35984681	0.3890544423611814
BS_FF73TT6D	WGS	36	35984681	1.0004257089287523
BS_FCXEAPJ1	WGS	12	35984681	0.33347523630958403
BS_FJEZ3ASV	WGS	77	35984681	2.1397994329864978
BS_FK3B5SDH	WGS	8	35984681	0.22231682420638937
BS_FT95T4YP	WGS	5	35984681	0.13894801512899335
BS_FSM39DXA	WGS	42	35984681	1.1671633270835442
BS_FQ2ZBMPA	WGS	3	35984681	0.08336880907739601
BS_FNM4BB83	WGS	7	35984681	0.1945272211805907
BS_FNF1TCSW	WGS	5	35984681	0.13894801512899335
BS_FKQ7F6D1	WGS	32	35984681	0.8892672968255575
BS_FBP5NZNR	WGS	3	35984681	0.08336880907739601
BS_FBJ516WW	WGS	5	35984681	0.13894801512899335
BS_F1B71HTZ	WGS	3	35984681	0.08336880907739601
BS_F0GNWEJJ	WGS	988	35984681	27.456127789489088
BS_F064HMTP	WGS	4	35984681	0.11115841210319469
BS_EXTEGB51	WGS	8	35984681	0.22231682420638937
BS_F48RA7QF	WGS	4	35984681	0.11115841210319469
BS_F4D169Q7	WGS	18	35984681	0.5002128544643761
BS_F9ZTZ4YS	WGS	20	35984681	0.5557920605159734
BS_F969DNHD	WGS	9	35984681	0.25010642723218807
BS_F8KR1QWE	WGS	30	35984681	0.8336880907739601
BS_FVPMPMRJ	WGS	11	35984681	0.3056856332837854
BS_F8K4VQMF	WGS	28	35984681	0.7781088847223628
BS_F5V8CWXT	WGS	6	35984681	0.16673761815479202
BS_F5KRHGKC	WGS	22	35984681	0.6113712665675708
BS_F5641KTR	WGS	13	35984681	0.3612648393353827
BS_F7KYPE79	WGS	2	35984681	0.055579206051597344
BS_FVYBGMG1	WGS	31	35984681	0.8614776937997588
BS_GMQZNQH8	WGS	20	35984681	0.5557920605159734
BS_GKPVZXYP	WGS	17	35984681	0.4724232514385774
BS_GKN0B47F	WGS	36	35984681	1.0004257089287523
BS_GFS9JEE6	WGS	4	35984681	0.11115841210319469
BS_GWPJKM7G	WGS	9	35984681	0.25010642723218807
BS_8EB1S8MK	WGS	7	35984681	0.1945272211805907
BS_GS9JCK55	WGS	8	35984681	0.22231682420638937
BS_GRS3T427	WGS	5	35984681	0.13894801512899335
BS_GRECE8Q9	WGS	17	35984681	0.4724232514385774
BS_GTAJFTTR	WGS	16	35984681	0.44463364841277875
BS_ETTZM63Y	WGS	3	35984681	0.08336880907739601
BS_G4EX0H98	WGS	30	35984681	0.8336880907739601
BS_G2016BE5	WGS	13	35984681	0.3612648393353827
BS_G16NM5WJ	WGS	12	35984681	0.33347523630958403
BS_G12HNXYX	WGS	33	35984681	0.9170568998513562
BS_FYJMNRGK	WGS	10	35984681	0.2778960302579867
BS_FXDY881S	WGS	23	35984681	0.6391608695933695
BS_FWCKP4X1	WGS	4	35984681	0.11115841210319469
BS_G61CN2V0	WGS	37	35984681	1.0282153119545507
BS_GDPZN3SD	WGS	1	35984681	0.027789603025798672
BS_GCQEB05M	WGS	2	35984681	0.055579206051597344
BS_GAA327FP	WGS	1	35984681	0.027789603025798672
BS_G9MQM1KK	WGS	29	35984681	0.8058984877481614
BS_CPYV7AHD	WGS	30	35984681	0.8336880907739601
BS_DAEM3WRX	WGS	7	35984681	0.1945272211805907
BS_D6XHKZDZ	WGS	4	35984681	0.11115841210319469
BS_D6STCMQS	WGS	46	35984681	1.278321739186739
BS_D59VEERR	WGS	11	35984681	0.3056856332837854
BS_DC7XYYG8	WGS	17	35984681	0.4724232514385774
BS_DE26D072	WGS	44	35984681	1.2227425331351416
BS_DMBNB0EP	WGS	6	35984681	0.16673761815479202
BS_DJEVCH34	WGS	12	35984681	0.33347523630958403
BS_DH86PF5A	WGS	28	35984681	0.7781088847223628
BS_DGG7YE8R	WGS	14	35984681	0.3890544423611814
BS_D3ZV6MMY	WGS	4	35984681	0.11115841210319469
BS_CWQ35N2K	WGS	12	35984681	0.33347523630958403
BS_CSY11X7E	WGS	13	35984681	0.3612648393353827
BS_CRKBDAYZ	WGS	6	35984681	0.16673761815479202
BS_CQ8C6X4X	WGS	5	35984681	0.13894801512899335
BS_CXCKHP3Z	WGS	8	35984681	0.22231682420638937
BS_CXDKK6KS	WGS	2	35984681	0.055579206051597344
BS_CXN0498B	WGS	4	35984681	0.11115841210319469
BS_D3XVXF05	WGS	8	35984681	0.22231682420638937
BS_D3KVGMRJ	WGS	22	35984681	0.6113712665675708
BS_D368BNRD	WGS	28	35984681	0.7781088847223628
BS_CZRA594T	WGS	5	35984681	0.13894801512899335
BS_D09VWF8H	WGS	6	35984681	0.16673761815479202
BS_EJ1H9PZY	WGS	36	35984681	1.0004257089287523
BS_EHBH0NYX	WGS	8	35984681	0.22231682420638937
BS_EFBBP9H3	WGS	43	35984681	1.194952930109343
BS_EE73VE7V	WGS	8	35984681	0.22231682420638937
BS_EDZCAHR2	WGS	22	35984681	0.6113712665675708
BS_EDCQ4M0R	WGS	19	35984681	0.5280024574901747
BS_E9M7TDB6	WGS	5	35984681	0.13894801512899335
BS_E9ATGWME	WGS	4	35984681	0.11115841210319469
BS_EJV0N3BX	WGS	36	35984681	1.0004257089287523
BS_EKR4NSNW	WGS	1	35984681	0.027789603025798672
BS_ERMGD2N5	WGS	11	35984681	0.3056856332837854
BS_ERFMPQN3	WGS	232	35984681	6.447187901985291
BS_ERAWW3H7	WGS	15	35984681	0.41684404538698006
BS_EQE19CB0	WGS	7	35984681	0.1945272211805907
BS_EPM623G4	WGS	46	35984681	1.278321739186739
BS_EP25TTAG	WGS	40	35984681	1.1115841210319468
BS_E8MC6R2K	WGS	15	35984681	0.41684404538698006
BS_DW1CYEXP	WGS	10	35984681	0.2778960302579867
BS_DVQYQSVW	WGS	8	35984681	0.22231682420638937
BS_DVDT4VXQ	WGS	25	35984681	0.6947400756449668
BS_DT92H1MJ	WGS	19	35984681	0.5280024574901747
BS_E0AAK0V0	WGS	11	35984681	0.3056856332837854
BS_E0S2Y0TS	WGS	2045	35984681	56.82973818775828
BS_E7HEQZ1K	WGS	8	35984681	0.22231682420638937
BS_E5H6CFYT	WGS	21	35984681	0.5835816635417721
BS_E5B2YZJH	WGS	14	35984681	0.3890544423611814
BS_E8SJ36A6	WGS	24	35984681	0.6669504726191681
BS_E42SSQGJ	WGS	5	35984681	0.13894801512899335
BS_E2RXQ3JW	WGS	5	35984681	0.13894801512899335
BS_E1VJCEWB	WGS	43	35984681	1.194952930109343
BS_25VZM81R	WGS	64	35984681	1.778534593651115
BS_2SG8JNMB	WGS	14	35984681	0.3890544423611814
BS_2RX2NF1Q	WGS	58	35984681	1.6117969754963228
BS_2RJN5Z4W	WGS	5	35984681	0.13894801512899335
BS_2P7MJGM7	WGS	16	35984681	0.44463364841277875
BS_2NN6ME5A	WGS	29	35984681	0.8058984877481614
BS_2JDVY4F7	WGS	11	35984681	0.3056856332837854
BS_2J4FG4HV	WGS	41	35984681	1.1393737240577455
BS_2HNHCSNB	WGS	10	35984681	0.2778960302579867
BS_2VB8649B	WGS	14	35984681	0.3890544423611814
BS_3108RS7G	WGS	7	35984681	0.1945272211805907
BS_30W38X77	WGS	10	35984681	0.2778960302579867
BS_2Z9JQDPV	WGS	6	35984681	0.16673761815479202
BS_2W200YK5	WGS	9	35984681	0.25010642723218807
BS_2VSN5YC5	WGS	12	35984681	0.33347523630958403
BS_2VHFP7M8	WGS	3	35984681	0.08336880907739601
BS_2F70R10Z	WGS	9	35984681	0.25010642723218807
BS_GXACEYKB	WGS	9	35984681	0.25010642723218807
BS_245CTSH9	WGS	11	35984681	0.3056856332837854
BS_23ZE42Q3	WGS	29	35984681	0.8058984877481614
BS_235QEYMQ	WGS	46	35984681	1.278321739186739
BS_230S192D	WGS	37	35984681	1.0282153119545507
BS_22VCR7DF	WGS	57	35984681	1.5840073724705241
BS_20X874J5	WGS	9	35984681	0.25010642723218807
BS_2E81A3FT	WGS	6	35984681	0.16673761815479202
BS_2CQ6K2JW	WGS	7	35984681	0.1945272211805907
BS_2CD1XWVP	WGS	20	35984681	0.5557920605159734
BS_2AWCKNB3	WGS	14	35984681	0.3890544423611814
BS_20TBZG09	WGS	12629	35984681	350.9548966128114
BS_32HAVF6S	WGS	4	35984681	0.11115841210319469
BS_32VQRFDS	WGS	4	35984681	0.11115841210319469
BS_3VKW5988	WGS	14	35984681	0.3890544423611814
BS_3R0KN6Z4	WGS	4	35984681	0.11115841210319469
BS_3QDRWJCF	WGS	4	35984681	0.11115841210319469
BS_3P96RT4E	WGS	4	35984681	0.11115841210319469
BS_3NX3RBCX	WGS	39	35984681	1.0837945180061481
BS_3MYQP7P5	WGS	15	35984681	0.41684404538698006
BS_3Y44RJXS	WGS	10	35984681	0.2778960302579867
BS_42A66SH4	WGS	4	35984681	0.11115841210319469
BS_41TD9XET	WGS	5	35984681	0.13894801512899335
BS_41SWNWAG	WGS	2	35984681	0.055579206051597344
BS_40SJZGT2	WGS	9	35984681	0.25010642723218807
BS_40FX713C	WGS	28	35984681	0.7781088847223628
BS_3ZMH8578	WGS	28	35984681	0.7781088847223628
BS_3ZASRA3A	WGS	2	35984681	0.055579206051597344
BS_3Z40EZHD	WGS	16	35984681	0.44463364841277875
BS_3JE2T7AR	WGS	12	35984681	0.33347523630958403
BS_3A0CJMRH	WGS	9	35984681	0.25010642723218807
BS_39Q80NT3	WGS	10	35984681	0.2778960302579867
BS_376Q9QKG	WGS	5	35984681	0.13894801512899335
BS_36HCZ3KW	WGS	14	35984681	0.3890544423611814
BS_354DTKHE	WGS	3	35984681	0.08336880907739601
BS_3AERRZQT	WGS	22	35984681	0.6113712665675708
BS_3J4T2YYW	WGS	13	35984681	0.3612648393353827
BS_3E5C1PN1	WGS	23	35984681	0.6391608695933695
BS_32JF8TPP	WGS	22	35984681	0.6113712665675708
BS_3DYRAZE7	WGS	3	35984681	0.08336880907739601
BS_3CG2N4PD	WGS	63	35984681	1.7507449906253163
BS_3C4YAMKJ	WGS	5	35984681	0.13894801512899335
BS_3BMGF6GN	WGS	64	35984681	1.778534593651115
BS_0S617SMM	WGS	1139	35984681	31.652357846384685
BS_0RF0G9SQ	WGS	13	35984681	0.3612648393353827
BS_0QEBZX3M	WGS	3	35984681	0.08336880907739601
BS_0Q8G4N8H	WGS	8	35984681	0.22231682420638937
BS_0SFXXBQ5	WGS	6	35984681	0.16673761815479202
BS_0XR7GYAV	WGS	9	35984681	0.25010642723218807
BS_0XD58YD9	WGS	3	35984681	0.08336880907739601
BS_0W8AWY10	WGS	21	35984681	0.5835816635417721
BS_0J5MCBZV	WGS	22	35984681	0.6113712665675708
BS_0J5GC803	WGS	12	35984681	0.33347523630958403
BS_04B8X54S	WGS	6	35984681	0.16673761815479202
BS_042DVDQM	WGS	17	35984681	0.4724232514385774
BS_03SSN1N2	WGS	32	35984681	0.8892672968255575
BS_02ZSVZCB	WGS	2736	35984681	76.03235387858517
BS_02YBZSBY	WGS	10055	35984681	279.42445842440566
BS_02W5H7K5	WGS	6	35984681	0.16673761815479202
BS_01Y5F4PN	WGS	9	35984681	0.25010642723218807
BS_01DQH017	WGS	20	35984681	0.5557920605159734
BS_00TRPEQX	WGS	64	35984681	1.778534593651115
BS_05S9WJW6	WGS	53	35984681	1.4728489603673296
BS_060QB7XB	WGS	11	35984681	0.3056856332837854
BS_0FQKT8EY	WGS	64	35984681	1.778534593651115
BS_0EN5R1AP	WGS	11	35984681	0.3056856332837854
BS_0DKPGQWD	WGS	3	35984681	0.08336880907739601
BS_090GV72Q	WGS	9	35984681	0.25010642723218807
BS_06GPPDHZ	WGS	17	35984681	0.4724232514385774
BS_06GEF6DB	WGS	14	35984681	0.3890544423611814
BS_0ATJ22QA	WGS	25	35984681	0.6947400756449668
BS_0YVR8Q4E	WGS	7	35984681	0.1945272211805907
BS_1MME7FBS	WGS	24	35984681	0.6669504726191681
BS_1M63B97V	WGS	69	35984681	1.9174826087801082
BS_1JMTTKMK	WGS	29	35984681	0.8058984877481614
BS_1JGQPJH3	WGS	3608	35984681	100.2648877170816
BS_1GK2EMFY	WGS	9	35984681	0.25010642723218807
BS_1Q524P3B	WGS	41	35984681	1.1393737240577455
BS_1YTHM07J	WGS	7	35984681	0.1945272211805907
BS_1VMBA3BN	WGS	5	35984681	0.13894801512899335
BS_1S2BHJ8K	WGS	191	35984681	5.307814177927546
BS_1RFBH1SP	WGS	19	35984681	0.5280024574901747
BS_1RF75MK2	WGS	17	35984681	0.4724232514385774
BS_1S5V7WWC	WGS	26	35984681	0.7225296786707655
BS_16FT8V4B	WGS	12	35984681	0.33347523630958403
BS_164KRQJ0	WGS	22	35984681	0.6113712665675708
BS_154FP4ZQ	WGS	9	35984681	0.25010642723218807
BS_12ZB7R6A	WGS	9	35984681	0.25010642723218807
BS_1135HC0V	WGS	19	35984681	0.5280024574901747
BS_11322HD1	WGS	3	35984681	0.08336880907739601
BS_10V9SAG8	WGS	26	35984681	0.7225296786707655
BS_10HD18B8	WGS	27	35984681	0.7503192816965641
BS_10AD3EFX	WGS	25	35984681	0.6947400756449668
BS_0ZR4XA69	WGS	21	35984681	0.5835816635417721
BS_16TBX6G5	WGS	12	35984681	0.33347523630958403
BS_17AXPP1Y	WGS	18	35984681	0.5002128544643761
BS_17FVWMNV	WGS	5	35984681	0.13894801512899335
BS_1EQGGHHQ	WGS	17	35984681	0.4724232514385774
BS_1CZPVCXR	WGS	136	35984681	3.779386011508619
BS_1C4WCNQF	WGS	29	35984681	0.8058984877481614
BS_1EYKDS0Z	WGS	14	35984681	0.3890544423611814
BS_1B4Q7CNG	WGS	10	35984681	0.2778960302579867
BS_1AZ8YJSH	WGS	5	35984681	0.13894801512899335
BS_19EJ85F8	WGS	57	35984681	1.5840073724705241
BS_18NCV5QZ	WGS	38	35984681	1.0560049149803494
BS_185Q218S	WGS	22	35984681	0.6113712665675708
BS_45913DTA	WGS	8	35984681	0.22231682420638937
BS_6Y7FX7QJ	WGS	2	35984681	0.055579206051597344
BS_6XP91JM2	WGS	3	35984681	0.08336880907739601
BS_6XHDR1WS	WGS	4	35984681	0.11115841210319469
BS_6X3Z0AVR	WGS	10	35984681	0.2778960302579867
BS_6X2BQQGE	WGS	24	35984681	0.6669504726191681
BS_6VKKMM6M	WGS	26	35984681	0.7225296786707655
BS_6TMPZKSZ	WGS	11	35984681	0.3056856332837854
BS_6T87HSPX	WGS	26	35984681	0.7225296786707655
BS_6SA5B35V	WGS	7	35984681	0.1945272211805907
BS_75VHXMZN	WGS	4	35984681	0.11115841210319469
BS_74A1TB03	WGS	11	35984681	0.3056856332837854
BS_742CDKAS	WGS	78	35984681	2.1675890360122962
BS_71HPXFE7	WGS	24	35984681	0.6669504726191681
BS_70FKSKM9	WGS	11	35984681	0.3056856332837854
BS_6ZP2KRPW	WGS	2	35984681	0.055579206051597344
BS_6Z4WHYDG	WGS	7	35984681	0.1945272211805907
BS_6Z213H2V	WGS	19	35984681	0.5280024574901747
BS_6GN1FGTB	WGS	23	35984681	0.6391608695933695
BS_6FYTRKJJ	WGS	14	35984681	0.3890544423611814
BS_6FV7BDE3	WGS	11	35984681	0.3056856332837854
BS_6F49F7WH	WGS	72	35984681	2.0008514178575045
BS_69VS8PS1	WGS	8	35984681	0.22231682420638937
BS_68TZMZH1	WGS	83	35984681	2.3065370511412895
BS_6GTKRGNK	WGS	2	35984681	0.055579206051597344
BS_6GV08HTE	WGS	6	35984681	0.16673761815479202
BS_6Q9PMNWY	WGS	13	35984681	0.3612648393353827
BS_6NPSZJ4C	WGS	7	35984681	0.1945272211805907
BS_6KEYD1S4	WGS	6	35984681	0.16673761815479202
BS_6JBE0947	WGS	52	35984681	1.445059357341531
BS_6HE8H9HY	WGS	13	35984681	0.3612648393353827
BS_85Y70BHE	WGS	15	35984681	0.41684404538698006
BS_85Q5P8GF	WGS	188	35984681	5.22444536885015
BS_859AV1DB	WGS	5	35984681	0.13894801512899335
BS_853PNV7P	WGS	23	35984681	0.6391608695933695
BS_84AQCZE4	WGS	10	35984681	0.2778960302579867
BS_83MSWR59	WGS	6	35984681	0.16673761815479202
BS_823V5X6Z	WGS	11	35984681	0.3056856332837854
BS_8226HD4X	WGS	4	35984681	0.11115841210319469
BS_80X7AVCP	WGS	20	35984681	0.5557920605159734
BS_86QSEFS7	WGS	51	35984681	1.4172697543157322
BS_872Q3FK2	WGS	86	35984681	2.389905860218686
BS_8CA214YR	WGS	6	35984681	0.16673761815479202
BS_8BS10XE2	WGS	4	35984681	0.11115841210319469
BS_8BM1WTGR	WGS	12	35984681	0.33347523630958403
BS_8BD8WD38	WGS	19	35984681	0.5280024574901747
BS_8B1YF57H	WGS	6	35984681	0.16673761815479202
BS_80078QDG	WGS	60	35984681	1.6673761815479202
BS_8AY2GM4G	WGS	11684	35984681	324.69372175343165
BS_89RCN9PF	WGS	54	35984681	1.5006385633931283
BS_895FJ34T	WGS	15	35984681	0.41684404538698006
BS_886M7JMG	WGS	4	35984681	0.11115841210319469
BS_7Y5E5KQW	WGS	8	35984681	0.22231682420638937
BS_7GKF6M85	WGS	27	35984681	0.7503192816965641
BS_7F07M7JG	WGS	21	35984681	0.5835816635417721
BS_7BNQBB26	WGS	5	35984681	0.13894801512899335
BS_79SYEHY3	WGS	98	35984681	2.7233810965282697
BS_79NQJZ09	WGS	26	35984681	0.7225296786707655
BS_797V83YM	WGS	12	35984681	0.33347523630958403
BS_78TQS4Y3	WGS	12	35984681	0.33347523630958403
BS_7HC4W4SA	WGS	23	35984681	0.6391608695933695
BS_7M5272WN	WGS	9	35984681	0.25010642723218807
BS_7M6F9GQD	WGS	16	35984681	0.44463364841277875
BS_7XZNDFV4	WGS	21	35984681	0.5835816635417721
BS_7RQCH5Y7	WGS	23	35984681	0.6391608695933695
BS_7PKPNFFK	WGS	69	35984681	1.9174826087801082
BS_7PF3C1P7	WGS	16	35984681	0.44463364841277875
BS_7M7JNG00	WGS	18	35984681	0.5002128544643761
BS_8D52JK1Q	WGS	15	35984681	0.41684404538698006
BS_682Z7WH6	WGS	19	35984681	0.5280024574901747
BS_4XPPZTGG	WGS	7	35984681	0.1945272211805907
BS_4T8J7JEP	WGS	17	35984681	0.4724232514385774
BS_4RS1SC48	WGS	15	35984681	0.41684404538698006
BS_4QFSH7C4	WGS	121	35984681	3.3625419661216394
BS_4PAE19ZC	WGS	3	35984681	0.08336880907739601
BS_4P25NNZD	WGS	4	35984681	0.11115841210319469
BS_53TV75NN	WGS	14	35984681	0.3890544423611814
BS_50XV7CTQ	WGS	2	35984681	0.055579206051597344
BS_4ZKN0WGS	WGS	11	35984681	0.3056856332837854
BS_4Z6F1HJZ	WGS	6	35984681	0.16673761815479202
BS_4NPEMNAD	WGS	24	35984681	0.6669504726191681
BS_49JD1V3S	WGS	17	35984681	0.4724232514385774
BS_47X3VAM0	WGS	30	35984681	0.8336880907739601
BS_47454JJ6	WGS	5	35984681	0.13894801512899335
BS_4M0ZMCDC	WGS	15	35984681	0.41684404538698006
BS_4GKH983E	WGS	34	35984681	0.9448465028771548
BS_55N7KFHW	WGS	24	35984681	0.6669504726191681
BS_4G9Y2VC6	WGS	8	35984681	0.22231682420638937
BS_4DY83R02	WGS	12	35984681	0.33347523630958403
BS_4DTX295Z	WGS	24	35984681	0.6669504726191681
BS_4DQAQFQH	WGS	25	35984681	0.6947400756449668
BS_58X7SKJS	WGS	23	35984681	0.6391608695933695
BS_5ZRZC3ZM	WGS	21	35984681	0.5835816635417721
BS_5Z4XQC9X	WGS	53	35984681	1.4728489603673296
BS_5Y2Q63Y4	WGS	9	35984681	0.25010642723218807
BS_5XZP7F4Q	WGS	8	35984681	0.22231682420638937
BS_5WK2KXYW	WGS	5	35984681	0.13894801512899335
BS_5V2XCW17	WGS	5	35984681	0.13894801512899335
BS_5V2FBYQG	WGS	10	35984681	0.2778960302579867
BS_5TT6TT4K	WGS	9	35984681	0.25010642723218807
BS_5S8VXASX	WGS	7	35984681	0.1945272211805907
BS_5RD8KEED	WGS	9	35984681	0.25010642723218807
BS_62XRDTM6	WGS	2	35984681	0.055579206051597344
BS_5R0HHQ1Y	WGS	18	35984681	0.5002128544643761
BS_5BNV7MCF	WGS	3	35984681	0.08336880907739601
BS_5BMNK8SY	WGS	21	35984681	0.5835816635417721
BS_5B6XZ7YP	WGS	15	35984681	0.41684404538698006
BS_59FR1NC2	WGS	7	35984681	0.1945272211805907
BS_5968GBGT	WGS	19	35984681	0.5280024574901747
BS_5D24XV4T	WGS	5	35984681	0.13894801512899335
BS_5NAKYS1S	WGS	5	35984681	0.13894801512899335
BS_5KFAEMQJ	WGS	15	35984681	0.41684404538698006
BS_5JC116NM	WGS	81	35984681	2.2509578450896925
BS_5J5VH3X0	WGS	12	35984681	0.33347523630958403
BS_5KK9P7XD	WGS	12	35984681	0.33347523630958403
BS_W5P7SPDH	WGS	3	35984681	0.08336880907739601
BS_W50WEJE7	WGS	9	35984681	0.25010642723218807
BS_W3R2DQ86	WGS	24	35984681	0.6669504726191681
BS_W2QCHQ7E	WGS	28	35984681	0.7781088847223628
BS_W23ERYW3	WGS	10	35984681	0.2778960302579867
BS_VXNT1TDB	WGS	21	35984681	0.5835816635417721
BS_W6B48DD5	WGS	2	35984681	0.055579206051597344
BS_WB8P21ED	WGS	10	35984681	0.2778960302579867
BS_W9P0PFDH	WGS	15	35984681	0.41684404538698006
BS_W9FW1PAE	WGS	25	35984681	0.6947400756449668
BS_W8DA9AXT	WGS	10	35984681	0.2778960302579867
BS_W74D279Q	WGS	14	35984681	0.3890544423611814
BS_VXDGXQKZ	WGS	9	35984681	0.25010642723218807
BS_VW96PFKQ	WGS	2	35984681	0.055579206051597344
BS_VMZMGB7B	WGS	5	35984681	0.13894801512899335
BS_VKH9KYDB	WGS	25	35984681	0.6947400756449668
BS_VK46N40F	WGS	18	35984681	0.5002128544643761
BS_VHD4ARSG	WGS	8	35984681	0.22231682420638937
BS_VF099E8S	WGS	19	35984681	0.5280024574901747
BS_VDSR4X6N	WGS	6	35984681	0.16673761815479202
BS_VW4XN9Y7	WGS	7173	35984681	199.33482250405388
BS_VVD8TJNE	WGS	8	35984681	0.22231682420638937
BS_VTTTQYQA	WGS	32	35984681	0.8892672968255575
BS_WCNPE0AC	WGS	11	35984681	0.3056856332837854
BS_VQEPFE1P	WGS	22	35984681	0.6113712665675708
BS_VPJ9CARN	WGS	9	35984681	0.25010642723218807
BS_VQC2PE2B	WGS	10	35984681	0.2778960302579867
BS_WD37M8SD	WGS	4	35984681	0.11115841210319469
BS_X1R0N8QS	WGS	13	35984681	0.3612648393353827
BS_X1DSETVE	WGS	84	35984681	2.3343266541670884
BS_WYF8NGSD	WGS	3	35984681	0.08336880907739601
BS_X5VN0FW0	WGS	35	35984681	0.9726361059029535
BS_WY5KYSHJ	WGS	49	35984681	1.3616905482641348
BS_X6361T19	WGS	8	35984681	0.22231682420638937
BS_XEVMEYFS	WGS	15	35984681	0.41684404538698006
BS_XDY9BYRK	WGS	4	35984681	0.11115841210319469
BS_XCNGQ25H	WGS	9	35984681	0.25010642723218807
BS_XCFNEZ8E	WGS	4	35984681	0.11115841210319469
BS_XBE002WV	WGS	6	35984681	0.16673761815479202
BS_XBBBE8V2	WGS	2	35984681	0.055579206051597344
BS_X9PJ715R	WGS	2	35984681	0.055579206051597344
BS_X7QJCVJB	WGS	27	35984681	0.7503192816965641
BS_WXKCR17Q	WGS	13	35984681	0.3612648393353827
BS_WJF6ZXWN	WGS	14	35984681	0.3890544423611814
BS_WJB33V17	WGS	12	35984681	0.33347523630958403
BS_WJ7GMQTF	WGS	2	35984681	0.055579206051597344
BS_WH8KWW5J	WGS	83	35984681	2.3065370511412895
BS_WEGGXVYA	WGS	7	35984681	0.1945272211805907
BS_WDTT7PG2	WGS	10	35984681	0.2778960302579867
BS_WD7AQV83	WGS	1	35984681	0.027789603025798672
BS_WMEYJGDC	WGS	6	35984681	0.16673761815479202
BS_WSFB4SA2	WGS	2	35984681	0.055579206051597344
BS_WRJNMEX2	WGS	4	35984681	0.11115841210319469
