Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_VZB4K7NV	WGS	7	35984681	0.1945272211805907
BS_W05MC7QG	WGS	8	35984681	0.22231682420638937
BS_W09W6AAS	WGS	7	35984681	0.1945272211805907
BS_W0YSFZYB	WGS	10	35984681	0.2778960302579867
BS_W12RTC66	WGS	25	35984681	0.6947400756449668
BS_W13BPYBN	WGS	10	35984681	0.2778960302579867
BS_W16AZ9VZ	WGS	9	35984681	0.25010642723218807
BS_W22EEJCZ	WGS	3	35984681	0.08336880907739601
BS_W23ERYW3	WGS	12	35984681	0.33347523630958403
BS_W2BC0CVT	WGS	27	35984681	0.7503192816965641
BS_W2KN096H	WGS	7	35984681	0.1945272211805907
BS_W2QCHQ7E	WGS	32	35984681	0.8892672968255575
BS_W37YKD6X	WGS	40	35984681	1.1115841210319468
BS_W3HSBCXA	WGS	2	35984681	0.055579206051597344
BS_W3R2DQ86	WGS	25	35984681	0.6947400756449668
BS_W41Y820G	WGS	8	35984681	0.22231682420638937
BS_W4TEDMF7	WGS	10	35984681	0.2778960302579867
BS_W4XFSP1Q	WGS	5	35984681	0.13894801512899335
BS_W50WEJE7	WGS	10	35984681	0.2778960302579867
BS_W52PEXZB	WGS	7	35984681	0.1945272211805907
BS_W5P7SPDH	WGS	4	35984681	0.11115841210319469
BS_W5R5QAKY	WGS	5	35984681	0.13894801512899335
BS_W60D7E53	WGS	8	35984681	0.22231682420638937
BS_W676PQPM	WGS	1	35984681	0.027789603025798672
BS_W6B48DD5	WGS	4	35984681	0.11115841210319469
BS_W74D279Q	WGS	16	35984681	0.44463364841277875
BS_W7SF8HSD	WGS	8	35984681	0.22231682420638937
BS_W8DA9AXT	WGS	11	35984681	0.3056856332837854
BS_W8QVVDEJ	WGS	12	35984681	0.33347523630958403
BS_W95SFE00	WGS	2	35984681	0.055579206051597344
BS_W9FW1PAE	WGS	27	35984681	0.7503192816965641
BS_W9P0PFDH	WGS	16	35984681	0.44463364841277875
BS_W9T8DE5V	WGS	9	35984681	0.25010642723218807
BS_WB8P21ED	WGS	11	35984681	0.3056856332837854
BS_WBTZK7A2	WGS	29	35984681	0.8058984877481614
BS_WBZBDN0A	WGS	38	35984681	1.0560049149803494
BS_WCEE5B97	WGS	16	35984681	0.44463364841277875
BS_WCEHT7D0	WGS	11	35984681	0.3056856332837854
BS_WCMPH1PM	WGS	11	35984681	0.3056856332837854
BS_WCNPE0AC	WGS	13	35984681	0.3612648393353827
BS_WCX9HT5Y	WGS	1	35984681	0.027789603025798672
BS_WD37M8SD	WGS	5	35984681	0.13894801512899335
BS_WD3TDZBH	WGS	29	35984681	0.8058984877481614
BS_WD7AQV83	WGS	3	35984681	0.08336880907739601
BS_WDTT7PG2	WGS	11	35984681	0.3056856332837854
BS_WDXPT9NT	WGS	8	35984681	0.22231682420638937
BS_WECC47DH	WGS	21	35984681	0.5835816635417721
BS_WEGGXVYA	WGS	9	35984681	0.25010642723218807
BS_WEKWYVTQ	WGS	7	35984681	0.1945272211805907
BS_WFPXQ57P	WGS	3	35984681	0.08336880907739601
BS_WFZG82XZ	WGS	5	35984681	0.13894801512899335
BS_WGCRFSE0	WGS	4	35984681	0.11115841210319469
BS_WGF722PR	WGS	6	35984681	0.16673761815479202
BS_WGW2C8ZJ	WGS	12	35984681	0.33347523630958403
BS_WH6B39KJ	WGS	5	35984681	0.13894801512899335
BS_WH6C5Z6S	WGS	248	35984681	6.89182155039807
BS_WH8KWW5J	WGS	89	35984681	2.4732746692960816
BS_WHVZY7E7	WGS	8	35984681	0.22231682420638937
BS_WJ7BS3HN	WGS	6	35984681	0.16673761815479202
BS_WJ7GMQTF	WGS	6	35984681	0.16673761815479202
BS_WJB33V17	WGS	11	35984681	0.3056856332837854
BS_WJF6ZXWN	WGS	14	35984681	0.3890544423611814
BS_WJK28RGB	WGS	6	35984681	0.16673761815479202
BS_WKK8F21Q	WGS	6	35984681	0.16673761815479202
BS_WKPJ7S74	WGS	18	35984681	0.5002128544643761
BS_WMEYJGDC	WGS	12	35984681	0.33347523630958403
BS_WMM0MP1J	WGS	13	35984681	0.3612648393353827
BS_WMXKD55A	WGS	69	35984681	1.9174826087801082
BS_WN6EX9EK	WGS	31	35984681	0.8614776937997588
BS_WP2D11SK	WGS	34	35984681	0.9448465028771548
BS_WP9J88EB	WGS	43	35984681	1.194952930109343
BS_WPCBK1EG	WGS	29	35984681	0.8058984877481614
BS_WQ19Z6MD	WGS	10	35984681	0.2778960302579867
BS_WRJNMEX2	WGS	4	35984681	0.11115841210319469
BS_WRKTBBMT	WGS	8	35984681	0.22231682420638937
BS_WRZATZQF	WGS	19	35984681	0.5280024574901747
BS_WSD8PV27	WGS	28	35984681	0.7781088847223628
BS_WSFB4SA2	WGS	3	35984681	0.08336880907739601
BS_WSK7MH3C	WGS	11	35984681	0.3056856332837854
BS_WTGPN218	WGS	60	35984681	1.6673761815479202
BS_WTXMW5M2	WGS	5	35984681	0.13894801512899335
BS_WVMWHF4P	WGS	10	35984681	0.2778960302579867
BS_WXKCR17Q	WGS	11	35984681	0.3056856332837854
BS_WY5KYSHJ	WGS	58	35984681	1.6117969754963228
BS_WYF8NGSD	WGS	4	35984681	0.11115841210319469
BS_WZXHZN97	WGS	203	35984681	5.64128941423713
BS_X1DSETVE	WGS	90	35984681	2.5010642723218806
BS_X1K7EVPJ	WGS	11	35984681	0.3056856332837854
BS_X1R0N8QS	WGS	14	35984681	0.3890544423611814
BS_X21QDRGN	WGS	7	35984681	0.1945272211805907
BS_X242DJMF	WGS	35	35984681	0.9726361059029535
BS_X26FS8FE	WGS	5	35984681	0.13894801512899335
BS_X2D8S1HY	WGS	12	35984681	0.33347523630958403
BS_X2GBMPRS	WGS	48	35984681	1.3339009452383361
BS_X2VRDBVG	WGS	59	35984681	1.6395865785221215
BS_X3AFTRNM	WGS	6	35984681	0.16673761815479202
BS_X48A63BC	WGS	7	35984681	0.1945272211805907
BS_X4W33YT2	WGS	10	35984681	0.2778960302579867
BS_X5TZF3YJ	WGS	37	35984681	1.0282153119545507
BS_X5VN0FW0	WGS	35	35984681	0.9726361059029535
BS_X6361T19	WGS	9	35984681	0.25010642723218807
BS_X6BEG5J1	WGS	8	35984681	0.22231682420638937
BS_X6CKDFS0	WGS	15	35984681	0.41684404538698006
BS_X6GPJ6Y8	WGS	8	35984681	0.22231682420638937
BS_X6H86RTA	WGS	33	35984681	0.9170568998513562
BS_X6NW8R6K	WGS	1	35984681	0.027789603025798672
BS_X7QJCVJB	WGS	27	35984681	0.7503192816965641
BS_X8H38ZNB	WGS	14	35984681	0.3890544423611814
BS_X9B4XHPR	WGS	13	35984681	0.3612648393353827
BS_X9C9GG1S	WGS	3	35984681	0.08336880907739601
BS_X9PJ715R	WGS	4	35984681	0.11115841210319469
BS_X9WWTNQJ	WGS	7	35984681	0.1945272211805907
BS_XA2AZZNC	WGS	7	35984681	0.1945272211805907
BS_XA3KEKC6	WGS	6	35984681	0.16673761815479202
BS_XAFKCKZR	WGS	2	35984681	0.055579206051597344
BS_XANCD6GV	WGS	7	35984681	0.1945272211805907
BS_XBBBE8V2	WGS	3	35984681	0.08336880907739601
BS_XBE002WV	WGS	6	35984681	0.16673761815479202
BS_XBT37K7C	WGS	25	35984681	0.6947400756449668
BS_XCFNEZ8E	WGS	6	35984681	0.16673761815479202
BS_XCNGQ25H	WGS	12	35984681	0.33347523630958403
BS_XCRTG7JN	WGS	2	35984681	0.055579206051597344
BS_XDH1Y1TQ	WGS	24	35984681	0.6669504726191681
BS_XDY9BYRK	WGS	5	35984681	0.13894801512899335
BS_XEGFMKP5	WGS	2	35984681	0.055579206051597344
BS_XEVMEYFS	WGS	16	35984681	0.44463364841277875
BS_XEWFB0YN	WGS	28	35984681	0.7781088847223628
BS_XGMXJKFX	WGS	22	35984681	0.6113712665675708
BS_XGS33YJN	WGS	2	35984681	0.055579206051597344
BS_XGVSX8BX	WGS	24	35984681	0.6669504726191681
BS_XH2JZF5B	WGS	20	35984681	0.5557920605159734
BS_XH5JP8DB	WGS	10	35984681	0.2778960302579867
BS_XH6P7BY8	WGS	19	35984681	0.5280024574901747
BS_XHAQXDR0	WGS	5	35984681	0.13894801512899335
BS_XJHVW4KY	WGS	3	35984681	0.08336880907739601
BS_XJZQA3AP	WGS	8	35984681	0.22231682420638937
BS_XK482X70	WGS	18	35984681	0.5002128544643761
BS_XKCDEJZ2	WGS	190	35984681	5.280024574901748
BS_XKE77TR4	WGS	4	35984681	0.11115841210319469
BS_XKM2EAT4	WGS	3	35984681	0.08336880907739601
BS_XKP747AS	WGS	21	35984681	0.5835816635417721
BS_XKXDH0YJ	WGS	1	35984681	0.027789603025798672
BS_XM302FF4	WGS	7	35984681	0.1945272211805907
BS_XMNBSBGN	WGS	6	35984681	0.16673761815479202
BS_XMP9XNR9	WGS	47	35984681	1.3061113422125374
BS_XN818B1D	WGS	8	35984681	0.22231682420638937
BS_XNTQBZAJ	WGS	27	35984681	0.7503192816965641
BS_XNYQS1WG	WGS	47	35984681	1.3061113422125374
BS_XP4X2E6B	WGS	38	35984681	1.0560049149803494
BS_XPG9965Y	WGS	6	35984681	0.16673761815479202
BS_XPPX03ZV	WGS	18	35984681	0.5002128544643761
BS_XPSD2NRJ	WGS	2	35984681	0.055579206051597344
BS_XQ33BNV0	WGS	25	35984681	0.6947400756449668
BS_XQ5ES56G	WGS	6	35984681	0.16673761815479202
BS_XQC9PNZP	WGS	7	35984681	0.1945272211805907
BS_XQF18WZP	WGS	877	35984681	24.371481853625433
BS_XQSEQPAZ	WGS	2	35984681	0.055579206051597344
BS_XSVG8RMY	WGS	13	35984681	0.3612648393353827
BS_XSWF2MR1	WGS	12	35984681	0.33347523630958403
BS_XT07QSBH	WGS	5	35984681	0.13894801512899335
BS_XT8KRVGX	WGS	23	35984681	0.6391608695933695
BS_XTV8GQHP	WGS	41	35984681	1.1393737240577455
BS_XTWVBVTC	WGS	5	35984681	0.13894801512899335
BS_XVBX7ZK1	WGS	10	35984681	0.2778960302579867
BS_XVNNWN2Z	WGS	1	35984681	0.027789603025798672
BS_XVVQ4M5T	WGS	12	35984681	0.33347523630958403
BS_XVYRXN8J	WGS	23	35984681	0.6391608695933695
BS_XW26N96W	WGS	7	35984681	0.1945272211805907
BS_XWGG7DNP	WGS	3	35984681	0.08336880907739601
BS_XWKDJ2M6	WGS	15	35984681	0.41684404538698006
BS_XWQTX5HH	WGS	17	35984681	0.4724232514385774
BS_XWYBVJ4R	WGS	21	35984681	0.5835816635417721
BS_XX68G6KE	WGS	5	35984681	0.13894801512899335
BS_XYYR1EVZ	WGS	36	35984681	1.0004257089287523
BS_XZG4XX3W	WGS	4	35984681	0.11115841210319469
BS_Y1ZE2VKJ	WGS	8	35984681	0.22231682420638937
BS_Y2C78JC4	WGS	12	35984681	0.33347523630958403
BS_Y2VPXN9G	WGS	18	35984681	0.5002128544643761
BS_Y3472DYJ	WGS	9	35984681	0.25010642723218807
BS_Y35YEDFF	WGS	15	35984681	0.41684404538698006
BS_Y386XSV3	WGS	89	35984681	2.4732746692960816
BS_Y3ETG5AE	WGS	5	35984681	0.13894801512899335
BS_Y3KBY0FY	WGS	7	35984681	0.1945272211805907
BS_Y43VC4VG	WGS	17	35984681	0.4724232514385774
BS_Y4V9JXG4	WGS	15	35984681	0.41684404538698006
BS_Y4WZY3G3	WGS	3	35984681	0.08336880907739601
BS_Y4ZX0YX7	WGS	21	35984681	0.5835816635417721
BS_Y528GE2K	WGS	10	35984681	0.2778960302579867
BS_Y571A481	WGS	6	35984681	0.16673761815479202
BS_Y5DA59M3	WGS	15	35984681	0.41684404538698006
BS_Y608G5EA	WGS	10	35984681	0.2778960302579867
BS_Y74XAFJX	WGS	28	35984681	0.7781088847223628
BS_Y7CA8B5R	WGS	22	35984681	0.6113712665675708
BS_Y7PRDGED	WGS	5	35984681	0.13894801512899335
BS_Y96RP1HJ	WGS	37	35984681	1.0282153119545507
BS_Y9BHAPG3	WGS	27	35984681	0.7503192816965641
BS_Y9GHDZKS	WGS	11	35984681	0.3056856332837854
BS_Y9ZBD2KA	WGS	19	35984681	0.5280024574901747
BS_YAE6B9W7	WGS	2	35984681	0.055579206051597344
BS_YB99Q6TN	WGS	13	35984681	0.3612648393353827
BS_YBCQBCQC	WGS	50	35984681	1.3894801512899335
BS_YBE93FFN	WGS	20	35984681	0.5557920605159734
BS_YBZ2DNSK	WGS	26	35984681	0.7225296786707655
BS_YC4RWPH3	WGS	21	35984681	0.5835816635417721
BS_YCJY62CT	WGS	5	35984681	0.13894801512899335
BS_YCRGMM9G	WGS	9	35984681	0.25010642723218807
BS_YCSDHENG	WGS	11	35984681	0.3056856332837854
BS_YCYG6EA4	WGS	24	35984681	0.6669504726191681
BS_YDBAQP0G	WGS	7	35984681	0.1945272211805907
BS_YETTZ1NC	WGS	139	35984681	3.8627548205860154
BS_YEWX69X4	WGS	17	35984681	0.4724232514385774
BS_YG6FYM9A	WGS	46	35984681	1.278321739186739
BS_YGQS4660	WGS	8	35984681	0.22231682420638937
BS_YGSH4N08	WGS	4	35984681	0.11115841210319469
BS_YGW3DSG3	WGS	2	35984681	0.055579206051597344
BS_YH4DYNQ2	WGS	12	35984681	0.33347523630958403
BS_YH60H2FS	WGS	13	35984681	0.3612648393353827
BS_YHNFJWAK	WGS	28	35984681	0.7781088847223628
BS_YHXMYDBN	WGS	39	35984681	1.0837945180061481
BS_YK0W9RM3	WGS	10	35984681	0.2778960302579867
BS_YK9W04XG	WGS	5	35984681	0.13894801512899335
BS_YKQP4SBX	WGS	18	35984681	0.5002128544643761
BS_YMA72XH2	WGS	6	35984681	0.16673761815479202
BS_YMDPFK0V	WGS	3	35984681	0.08336880907739601
BS_YMYESCY7	WGS	9	35984681	0.25010642723218807
BS_YN6N4RCW	WGS	13	35984681	0.3612648393353827
BS_YNKCZ0DF	WGS	10	35984681	0.2778960302579867
BS_YPCTK927	WGS	3	35984681	0.08336880907739601
BS_YPKSF86W	WGS	11	35984681	0.3056856332837854
BS_YPWPG2Y6	WGS	6	35984681	0.16673761815479202
BS_YQQ4Q13Y	WGS	76	35984681	2.112009829960699
BS_YRC54VPP	WGS	28	35984681	0.7781088847223628
BS_YRGD4MKR	WGS	17	35984681	0.4724232514385774
BS_YRNJ7Z3E	WGS	192	35984681	5.3356037809533445
BS_YTCDEC26	WGS	8	35984681	0.22231682420638937
BS_YTCYVVY9	WGS	52	35984681	1.445059357341531
BS_YTQ6Y7FQ	WGS	9	35984681	0.25010642723218807
BS_YV3MJ2BD	WGS	19	35984681	0.5280024574901747
BS_YVFFHJ1Q	WGS	4	35984681	0.11115841210319469
BS_YXCVR90M	WGS	6	35984681	0.16673761815479202
BS_YXGZ0Z3F	WGS	7	35984681	0.1945272211805907
BS_YXN5KNKB	WGS	2	35984681	0.055579206051597344
BS_YYAPSA5P	WGS	8	35984681	0.22231682420638937
BS_YYJDGT6Y	WGS	31	35984681	0.8614776937997588
BS_YZ0P5E8H	WGS	16	35984681	0.44463364841277875
BS_YZ2YNEJJ	WGS	23	35984681	0.6391608695933695
BS_YZD4SSMA	WGS	60	35984681	1.6673761815479202
BS_YZJG4EAJ	WGS	3	35984681	0.08336880907739601
BS_Z02ENZZ1	WGS	11	35984681	0.3056856332837854
BS_Z14Z2JMW	WGS	4	35984681	0.11115841210319469
BS_Z1BBZ01F	WGS	6	35984681	0.16673761815479202
BS_Z2G9EG1X	WGS	4	35984681	0.11115841210319469
BS_Z34PQDYT	WGS	12	35984681	0.33347523630958403
BS_Z3AB3KMP	WGS	34	35984681	0.9448465028771548
BS_Z45QE3VE	WGS	25	35984681	0.6947400756449668
BS_Z4BH9ZFG	WGS	5	35984681	0.13894801512899335
BS_Z4Q8RH5M	WGS	6	35984681	0.16673761815479202
BS_Z4RS1691	WGS	27	35984681	0.7503192816965641
BS_Z4S81HG1	WGS	32	35984681	0.8892672968255575
BS_Z5D6G1S6	WGS	25	35984681	0.6947400756449668
BS_Z5VJCFNP	WGS	58	35984681	1.6117969754963228
BS_Z64NEPNE	WGS	13	35984681	0.3612648393353827
BS_Z6FMPMDH	WGS	3	35984681	0.08336880907739601
BS_Z70K0Y9Y	WGS	8	35984681	0.22231682420638937
BS_Z728T3ME	WGS	2	35984681	0.055579206051597344
BS_Z7806Z75	WGS	24	35984681	0.6669504726191681
BS_Z7A870DH	WGS	16	35984681	0.44463364841277875
BS_Z7R92XX6	WGS	10	35984681	0.2778960302579867
BS_Z862V8M7	WGS	12	35984681	0.33347523630958403
BS_Z8871P7J	WGS	2	35984681	0.055579206051597344
BS_Z9NCH2XA	WGS	19	35984681	0.5280024574901747
BS_Z9PKZ4RT	WGS	25	35984681	0.6947400756449668
BS_Z9YAGQYA	WGS	2	35984681	0.055579206051597344
BS_ZAH4FHV2	WGS	40	35984681	1.1115841210319468
BS_ZAT0XJE5	WGS	12	35984681	0.33347523630958403
BS_ZB7AJBS3	WGS	5	35984681	0.13894801512899335
BS_ZBWQG7VR	WGS	18	35984681	0.5002128544643761
BS_ZC33V3AZ	WGS	2	35984681	0.055579206051597344
BS_ZCGPTGDY	WGS	10	35984681	0.2778960302579867
BS_ZCY4ECNV	WGS	27	35984681	0.7503192816965641
BS_ZDWFTKTS	WGS	13	35984681	0.3612648393353827
BS_ZEB8P932	WGS	6	35984681	0.16673761815479202
BS_ZECKZTFC	WGS	7	35984681	0.1945272211805907
BS_ZED6T1CT	WGS	8	35984681	0.22231682420638937
BS_ZF7VTJKN	WGS	18	35984681	0.5002128544643761
BS_ZGSTZCYN	WGS	52	35984681	1.445059357341531
BS_ZH6PC8KM	WGS	15	35984681	0.41684404538698006
BS_ZHJFX6C9	WGS	7	35984681	0.1945272211805907
BS_ZJSMC22A	WGS	14	35984681	0.3890544423611814
BS_ZJT1REVB	WGS	3	35984681	0.08336880907739601
BS_ZJZFT0AJ	WGS	47	35984681	1.3061113422125374
BS_ZK0GRMB1	WGS	7	35984681	0.1945272211805907
BS_ZK7DMJQS	WGS	68	35984681	1.8896930057543095
BS_ZK8DW7Y1	WGS	78	35984681	2.1675890360122962
BS_ZKFEMJZ8	WGS	16	35984681	0.44463364841277875
BS_ZKNJZEDR	WGS	6	35984681	0.16673761815479202
BS_ZKZACPVV	WGS	29	35984681	0.8058984877481614
BS_ZM9SHRR0	WGS	10	35984681	0.2778960302579867
BS_ZMV0AF4H	WGS	20	35984681	0.5557920605159734
BS_ZP89F1JY	WGS	22	35984681	0.6113712665675708
BS_ZPF89720	WGS	41	35984681	1.1393737240577455
BS_ZPXVVM8K	WGS	10	35984681	0.2778960302579867
BS_ZQ04SDG9	WGS	5	35984681	0.13894801512899335
BS_ZQ6MHSTA	WGS	11	35984681	0.3056856332837854
BS_ZQEDB5RA	WGS	11	35984681	0.3056856332837854
BS_ZR3QQYW2	WGS	42	35984681	1.1671633270835442
BS_ZR75EKKX	WGS	55	35984681	1.528428166418927
BS_ZRG2V7T2	WGS	17	35984681	0.4724232514385774
BS_ZS1QRMXS	WGS	5	35984681	0.13894801512899335
BS_ZSH09N84	WGS	24	35984681	0.6669504726191681
BS_ZSY7YJP8	WGS	12	35984681	0.33347523630958403
BS_ZSZVX4GV	WGS	1	35984681	0.027789603025798672
BS_ZT0WA5EX	WGS	4	35984681	0.11115841210319469
BS_ZTHGK7GQ	WGS	8	35984681	0.22231682420638937
BS_ZV21J6YW	WGS	21	35984681	0.5835816635417721
BS_ZVYRZGM6	WGS	22	35984681	0.6113712665675708
BS_ZX1YPQ88	WGS	24	35984681	0.6669504726191681
BS_ZYXTC212	WGS	35	35984681	0.9726361059029535
BS_ZZ47914K	WGS	14	35984681	0.3890544423611814
BS_ZZJF26C4	WGS	12	35984681	0.33347523630958403
BS_ZZKSTMH6	WGS	9	35984681	0.25010642723218807
BS_02NHQ9F8	WGS	22	35984681	0.6113712665675708
BS_0FTHJF0B	WGS	94	35984681	2.612222684425075
BS_0GS82Q3E	WGS	60	35984681	1.6673761815479202
BS_15QDNQ4X	WGS	20	35984681	0.5557920605159734
BS_2C9ZX1NK	WGS	23	35984681	0.6391608695933695
BS_2TXVAHMQ	WGS	10	35984681	0.2778960302579867
BS_3S1JTYA2	WGS	30	35984681	0.8336880907739601
BS_45B4GWY8	WGS	50	35984681	1.3894801512899335
BS_47KWXVXE	WGS	5	35984681	0.13894801512899335
BS_4PFG3PX6	WGS	5	35984681	0.13894801512899335
BS_4T3J92HK	WGS	37	35984681	1.0282153119545507
BS_54HHEWEZ	WGS	34	35984681	0.9448465028771548
BS_59D0EMTP	WGS	9	35984681	0.25010642723218807
BS_5JDXT0KX	WGS	2	35984681	0.055579206051597344
BS_6P8GWSCZ	WGS	472	35984681	13.116692628176972
BS_6VVG1EBR	WGS	57	35984681	1.5840073724705241
BS_77R29074	WGS	6	35984681	0.16673761815479202
BS_77YYHA02	WGS	15	35984681	0.41684404538698006
BS_7A6FPCZR	WGS	7	35984681	0.1945272211805907
BS_7FS8J1GH	WGS	19	35984681	0.5280024574901747
BS_80RWRZY8	WGS	40	35984681	1.1115841210319468
BS_8CZS2A3E	WGS	28	35984681	0.7781088847223628
BS_8RY3JEYQ	WGS	34	35984681	0.9448465028771548
BS_95EMTN3E	WGS	18	35984681	0.5002128544643761
BS_95ERKNCZ	WGS	177	35984681	4.918759735566365
BS_9ANMMYJS	WGS	85	35984681	2.362116257192887
BS_9B44M0NB	WGS	62	35984681	1.7229553875995176
BS_9HMAQJ93	WGS	35	35984681	0.9726361059029535
BS_9VB2SEYP	WGS	356	35984681	9.893098677184327
BS_AMARZ7J6	WGS	2	35984681	0.055579206051597344
BS_ARDM13TY	WGS	8	35984681	0.22231682420638937
BS_ATN1ZVEX	WGS	319	35984681	8.864883365229776
BS_B1163H1W	WGS	108	35984681	3.0012771267862566
BS_B8TG51S6	WGS	62	35984681	1.7229553875995176
BS_B9V9296D	WGS	163	35984681	4.529705293205184
BS_BAPPHCYQ	WGS	84	35984681	2.3343266541670884
BS_BP1EZNGF	WGS	24	35984681	0.6669504726191681
BS_BVMYEQ8W	WGS	26	35984681	0.7225296786707655
BS_C1TCRSSG	WGS	8	35984681	0.22231682420638937
BS_CBRXRE1R	WGS	9	35984681	0.25010642723218807
BS_CRR6RTMG	WGS	209	35984681	5.808027032391922
BS_DFAN6YH2	WGS	3	35984681	0.08336880907739601
BS_E2752K4C	WGS	33	35984681	0.9170568998513562
BS_EE2GKGNE	WGS	43	35984681	1.194952930109343
BS_ENT5H0GK	WGS	120	35984681	3.3347523630958404
BS_EQK3VTV0	WGS	53	35984681	1.4728489603673296
BS_F2H0BZ0D	WGS	41	35984681	1.1393737240577455
BS_F4CJJFW1	WGS	41	35984681	1.1393737240577455
BS_FEBWNQ7P	WGS	4	35984681	0.11115841210319469
BS_FHXEF3T6	WGS	30	35984681	0.8336880907739601
BS_FJTQMEDR	WGS	43	35984681	1.194952930109343
BS_GG9T6CXD	WGS	29	35984681	0.8058984877481614
BS_HT74FBJ2	WGS	294	35984681	8.170143289584809
BS_HXH9J15Q	WGS	7	35984681	0.1945272211805907
BS_J90F99EV	WGS	40	35984681	1.1115841210319468
BS_JAVDPSTN	WGS	2	35984681	0.055579206051597344
BS_JDDMWG64	WGS	2	35984681	0.055579206051597344
BS_K2AP5BKQ	WGS	1299	35984681	36.09869433051247
BS_K5XA5N93	WGS	5	35984681	0.13894801512899335
BS_K9APGGRV	WGS	39	35984681	1.0837945180061481
BS_KAJQ2H3F	WGS	8	35984681	0.22231682420638937
BS_KHAHS7TZ	WGS	7	35984681	0.1945272211805907
BS_KHZVZECY	WGS	11	35984681	0.3056856332837854
BS_KWHEFBG0	WGS	68	35984681	1.8896930057543095
BS_ME6ACB4H	WGS	14	35984681	0.3890544423611814
BS_MEE1Y50H	WGS	28	35984681	0.7781088847223628
BS_NMZ0DR80	WGS	8	35984681	0.22231682420638937
BS_P4F7BTR8	WGS	25	35984681	0.6947400756449668
BS_P9BCKFSK	WGS	10	35984681	0.2778960302579867
BS_PPV9X2VE	WGS	6	35984681	0.16673761815479202
BS_Q3H2JNNM	WGS	8	35984681	0.22231682420638937
BS_QWCKETN7	WGS	25	35984681	0.6947400756449668
BS_RB769097	WGS	26	35984681	0.7225296786707655
BS_RBXNQEGP	WGS	8	35984681	0.22231682420638937
BS_REZP5W7E	WGS	4	35984681	0.11115841210319469
BS_RG9W7TH4	WGS	160	35984681	4.446336484127787
BS_RJ0YDAGQ	WGS	42	35984681	1.1671633270835442
BS_RJDBK0QX	WGS	9	35984681	0.25010642723218807
BS_S6XJN6XC	WGS	54	35984681	1.5006385633931283
BS_SKZAKSRD	WGS	4	35984681	0.11115841210319469
BS_TQ26Y3RB	WGS	5	35984681	0.13894801512899335
BS_VDMRCJV1	WGS	5	35984681	0.13894801512899335
BS_VYDJK425	WGS	63	35984681	1.7507449906253163
BS_WE1KJMMQ	WGS	12	35984681	0.33347523630958403
BS_WG2N6NX5	WGS	5	35984681	0.13894801512899335
BS_XFEENE1Q	WGS	36	35984681	1.0004257089287523
BS_XQGE3TD3	WGS	26	35984681	0.7225296786707655
BS_YKRFQ6AB	WGS	1	35984681	0.027789603025798672
BS_YXF24F43	WGS	13	35984681	0.3612648393353827
BS_Z0BN60RK	WGS	71	35984681	1.9730618148317056
BS_Z4YCK78X	WGS	9	35984681	0.25010642723218807
BS_Z7ADGXGV	WGS	344	35984681	9.559623440874743
TARGET-10-PANSHK-09A-01D	WXS	1139	35054226	32.492516023602974
TARGET-10-PANTBB-09A-01D	WXS	1256	35054226	35.83020204183085
TARGET-10-PANUXS-09A-01D	WXS	1227	35054226	35.002912345005136
TARGET-10-PANVGZ-09A-01D	WXS	878	35054226	25.046908752171564
TARGET-10-PANVIX-09A-01D	WXS	958	35054226	27.329087226173527
TARGET-10-PANVUD-09A-01D	WXS	1278	35054226	36.45780112218139
TARGET-10-PANWES-09A-01D	WXS	987	35054226	28.15637692299924
TARGET-10-PANWJM-09A-01D	WXS	1425	35054226	40.65130406816
TARGET-10-PANWJS-09A-01D	WXS	903	35054226	25.76008952529718
TARGET-10-PANWKP-09A-01D	WXS	889	35054226	25.360708292346835
TARGET-10-PANWSP-09A-01D	WXS	442	35054226	12.609036068860856
TARGET-10-PANWYH-09A-01D	WXS	463	35054226	13.208107918286371
TARGET-10-PANWYM-09A-01D	WXS	901	35054226	25.70303506344713
TARGET-10-PANXXD-09A-01D	WXS	1328	35054226	37.884162668432616
TARGET-10-PANXZK-09A-01D	WXS	1032	35054226	29.440102314625346
TARGET-10-PANYGB-09A-01D	WXS	1021	35054226	29.126302774450075
TARGET-10-PANZBY-03A-01D	WXS	1170	35054226	33.37686018227873
TARGET-10-PAPAGF-09A-01D	WXS	1154	35054226	32.92042448747834
TARGET-10-PAPAGW-09A-01D	WXS	1038	35054226	29.611265700175494
TARGET-10-PAPAMS-09A-01D	WXS	451	35054226	12.865781147186077
TARGET-10-PAPBPC-09A-01D	WXS	1032	35054226	29.440102314625346
TARGET-10-PAPBVD-09A-01D	WXS	993	35054226	28.327540308549388
TARGET-10-PAPCRD-09A-01D	WXS	992	35054226	28.299013077624362
TARGET-10-PAPCRJ-09A-01D	WXS	862	35054226	24.59047305737117
TARGET-10-PAPCSZ-09A-01D	WXS	708	35054226	20.19727949491739
TARGET-10-PAPCUI-09A-01D	WXS	1270	35054226	36.22958327478119
TARGET-10-PAPDBX-09A-01D	WXS	1320	35054226	37.65594482103242
TARGET-10-PAPDRP-09A-01D	WXS	1246	35054226	35.544929732580606
TARGET-10-PAPDYE-09A-01D	WXS	1320	35054226	37.65594482103242
TARGET-10-PAPEMC-09A-01D	WXS	989	35054226	28.21343138484929
TARGET-10-PAPERM-09A-01D	WXS	859	35054226	24.504891364596098
