Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ADAMTS16	-1.0240256920237851	7.345297013715344	-5.797238182268891	8.300700116265117e-9	2.115588722192515e-8	9.064939417618262
TP53AIP1	-0.4904431386137638	6.311213988855266	-5.795452859037043	8.387420369754413e-9	2.136522225406551e-8	9.054854707642804
ENSG00000235806	0.14303188252135238	5.326600381713496	5.793335167163961	8.491428774873726e-9	2.161834243832606e-8	9.042896395485911
PGLYRP1	-0.2159913801716596	5.522807147280737	-5.791790464003862	8.568086049404992e-9	2.1801590881582664e-8	9.034176299601619
LINC00960	0.6627693945613008	6.661972449160346	5.7897389799198775	8.670934708043643e-9	2.2051247164178675e-8	9.022598772442059
ADNP-AS1	0.35830197369212974	6.701926527389835	5.787061267603875	8.806987698743971e-9	2.2385027653272318e-8	9.007493017653221
CD300E	-0.5084667097112278	6.270962538286602	-5.781483319637046	9.097104311869031e-9	2.3109819514175474e-8	8.9760475887696
NYAP2	0.8981530684451351	6.702346111249403	5.781196282757791	9.112282440972458e-9	2.313576233923198e-8	8.974430213744654
LDHC	0.33328207497125945	5.723645655693382	5.779443416715316	9.20550785250373e-9	2.335972825970309e-8	8.964554950500872
CALCB	0.5533384600898071	6.0469316571573355	5.777662966546639	9.30115026748144e-9	2.358958034632337e-8	8.954527208234175
CSPG4P13	-0.4572538793779788	6.177521774397854	-5.773411950443062	9.533434095482281e-9	2.4165543770866133e-8	8.93059681372555
POLR2J3	-0.9368019189957739	9.522557836656983	-5.769701987424603	9.740758928634958e-9	2.467764863975545e-8	8.909725917679005
FAM21EP	-0.3142164918860167	6.304255649678465	-5.7689779073016565	9.781731487065792e-9	2.476798206426061e-8	8.905654000091463
CD8B2	-0.42582174116352045	5.908441308417471	-5.768342737428014	9.817811035320271e-9	2.4845834662442772e-8	8.90208247717542
DNAH12	-0.8735783525023805	7.035322336351357	-5.758800673808648	1.0375668440337381e-8	2.6243343791276797e-8	8.848473164941748
GZMB	-0.44321133023987946	6.005395476876178	-5.758262426117271	1.0408038431839717e-8	2.6310933832849293e-8	8.845451699521398
CYP2A13	-0.4762182821551417	5.756209796733093	-5.757465160232966	1.0456166297012018e-8	2.6418263979272773e-8	8.840976724836512
C9orf24	-1.159809799388008	6.932545993542177	-5.755951535921657	1.0548134421184414e-8	2.6636183343251052e-8	8.832482527642998
EIF3K	0.3627796461526183	12.067355868897323	5.749369231007288	1.0957312585965378e-8	2.7654452512466248e-8	8.7955685571611
EIF4E1B	0.41566252585478436	5.784611916460121	5.748222942430865	1.1030131206232825e-8	2.782316258247901e-8	8.789144220816738
PENK-AS1	-0.29472399185903936	5.667786539793192	-5.745437640397721	1.1209036375192393e-8	2.8259145277067834e-8	8.7735391814829
MORC1	-0.2694597855111889	5.810410336025441	-5.744959367218927	1.1240039428922083e-8	2.8321981449079492e-8	8.770860315999304
CYP4F2	-0.28807916574453113	5.6646071119656725	-5.744813598566706	1.1249505151395761e-8	2.833051054073127e-8	8.770043890595925
ELF3	-0.7588753337268219	6.617383527118678	-5.742016845995117	1.1432625742923094e-8	2.8768316629296754e-8	8.754383583836493
TEX29	-0.21986609679411742	5.757153915743468	-5.741970279271821	1.1435699162364797e-8	2.8768316629296754e-8	8.75412289688261
SLC26A7	0.6641220000868979	6.5407041222336355	5.7418512466317395	1.1443559010340378e-8	2.8772553388653976e-8	8.753456544879597
PTRH2	0.35765315786079194	9.500966304673904	5.738034551715472	1.1698383798603615e-8	2.9397394885487722e-8	8.732097441504592
ENSG00000225649	-0.8359225167963856	7.348296131866106	-5.737181717041425	1.1756074000901887e-8	2.9526441385553576e-8	8.727326635084147
MAGEA12	0.44122189358396313	5.841330117592701	5.736718653277044	1.1787513888297606e-8	2.9589454313350512e-8	8.7247365131461585
GTF2IP1	0.9982043401908296	12.738153376869857	5.735991207721313	1.1837069311102867e-8	2.969784917632109e-8	8.720667988997612
ENSG00000228408	-1.3003518685260882	7.8364726319568	-5.735152841559634	1.1894432310635373e-8	2.982570513199688e-8	8.715979708699429
ZIM2	-0.5483345594151179	6.742431301832101	-5.734263341255914	1.1955589666099071e-8	2.9962932896372014e-8	8.711006193052313
RBM15	-0.807667269461698	10.043482202167965	-5.73294826245952	1.2046568317379847e-8	3.0174710640146616e-8	8.703654464194923
LINC01485	-0.4720238420053654	6.189134829867939	-5.729073721920017	1.2318545778864038e-8	3.083938999662953e-8	8.682003847323479
C4orf50	-0.8632207814395866	7.059105858491309	-5.727585519341553	1.242459152403924e-8	3.108816966192203e-8	8.673691606393987
LINC00276	0.21424841200077188	5.495895756992262	5.726520561539885	1.2501022382574176e-8	3.126262119184814e-8	8.667744631918314
ENSG00000261327	-0.377692376781472	5.879526804526032	-5.721683754206643	1.285394860324998e-8	3.212797561295153e-8	8.640748048847765
LINC02718	-0.14395659173224512	5.472546726610175	-5.719716756452765	1.300022939525964e-8	3.247617627480679e-8	8.629775502898397
ATF4	0.7326483026410376	12.692458150410143	5.712572164566795	1.3545300585791017e-8	3.3819697443301364e-8	8.589950973937313
ARHGAP36	-1.076149217158493	7.5907291489058375	-5.706022256471815	1.4064486974747174e-8	3.5097185225145734e-8	8.55348301765823
SLC25A21	0.37828772563385266	6.467099373243614	5.704540518938589	1.4184595485976269e-8	3.537796058306394e-8	8.545238681050662
CTNNBIP1	0.5873449559882213	10.830496772288265	5.703151947375967	1.429805702930163e-8	3.564186607785784e-8	8.537514572513732
HHATL	-0.9920574767444782	7.4558843473257	-5.700057942038857	1.4554054510315516e-8	3.626060960618181e-8	8.520310226642138
TSKS	-0.1929755858229323	5.687671394138759	-5.697517270766979	1.4767596933942684e-8	3.6772973872388543e-8	8.506189384499695
ENSG00000215154	-0.5850600159121092	8.5385629815712	-5.694890563476506	1.4991573051305867e-8	3.731075793057373e-8	8.491596682365477
WAKMAR2	-0.32592829125608613	6.29830772280004	-5.692941556070392	1.5159893770362215e-8	3.7709527536635106e-8	8.480773103081857
ENSG00000222000	-0.386088603271204	6.048640722923688	-5.6885345251221695	1.5547298360339108e-8	3.8652541654653095e-8	8.4563122310667591
PPP1R1C	-0.6826477882862654	7.1411512713850485	-5.688090632856644	1.558684859196506e-8	3.8730201381314776e-8	8.453849445613807
SMIM6	-0.3656969801775208	5.758622881593548	-5.686674243693391	1.5713702221252902e-8	3.9024594162482555e-8	8.445992318833827
TMEM92	-0.31121463492439927	5.918301048028027	-5.685077738860091	1.5857890749671953e-8	3.9361701120256595e-8	8.43713827820235
CREG2	-0.9879074517674609	7.029262376516684	-5.684596382567996	1.59016163310963e-8	3.9449217511489704e-8	8.434469194953309
NBDY	0.7647977070905472	9.895354305800776	5.684341393951055	1.5924826533378546e-8	3.948577265514137e-8	8.433055390347192
CDIPTOSP	0.23641170786393298	5.895304316607037	5.683481548160421	1.600333660014905e-8	3.9659332563880015e-8	8.42828835374252
KCNK5	-0.6185771668336598	6.867351279435752	-5.683168208637762	1.6032040189918714e-8	3.970415832027038e-8	8.426551351899588
FGL1	-0.37181122249903925	6.078917630378606	-5.683098106621209	1.6038468761268265e-8	3.970415832027038e-8	8.426162752953873
ENSG00000259846	-0.2297572938468896	5.528351075644326	-5.68255369647149	1.6088478232840243e-8	3.980680833075024e-8	8.423145061098015
ENSG00000259616	-0.3741664043174008	5.791765594200082	-5.681505328919784	1.6185208621748778e-8	4.00248869260762e-8	8.417334686855716
F10	0.4902259457945507	6.358176918242156	5.67431028977639	1.6864502460271496e-8	4.1682608468119314e-8	8.377485208822993
RALYL	1.0545771189469746	8.456707511813226	5.672341777940613	1.7055130422112203e-8	4.213141709258789e-8	8.36659107840462
TNRC18P3	0.20633585237941604	5.439809977892656	5.6664084004650075	1.7642469948204972e-8	4.3559230253676184e-8	8.333776452738258
C6orf163	-0.5118831734111867	6.878791411030152	-5.666029426684342	1.768064497062096e-8	4.363036277442958e-8	8.331681647889678
ENSG00000241525	-0.1630948675985591	5.52198747671154	-5.662499636033112	1.8040088714226343e-8	4.449379212259425e-8	8.312176906443572
ANXA13	-0.39880307545174565	5.928525774767184	-5.659210547912233	1.8381408263341414e-8	4.531163021106225e-8	8.29401268063265
ARMC3	-1.1454252847010389	7.7616155681068175	-5.65833840799741	1.8472960915047086e-8	4.551323368757503e-8	8.289197916849822
ANKRD18DP	-0.2865236733029758	5.732667631576868	-5.656653132695072	1.8651129674724715e-8	4.592791392946218e-8	8.279896140654749
P2RX1	-0.3868692077772457	6.260425034412312	-5.6545702922673335	1.88736382504443e-8	4.645128399832013e-8	8.268403686177018
ENSG00000271109	0.2966200293457233	5.89326772469044	5.653672898356442	1.8970299671604082e-8	4.666453335269452e-8	8.263453397286307
TDRD10	-0.34230842282834767	6.199318322256878	-5.652587903502046	1.908781095661082e-8	4.692881859992075e-8	8.257469249119936
SLC12A3	-0.2935800811585395	5.771824179829937	-5.649319251638594	1.9446117491927713e-8	4.7784526052157816e-8	8.239448058922436
ANKRD36C	-0.9885987523630302	9.561254901375536	-5.645718990360907	1.9848341023920256e-8	4.8747190738241684e-8	8.219610123371474
ENSG00000230773	0.16104913279312147	5.609061031560428	5.645161179370154	1.9911379137940494e-8	4.887624626115108e-8	8.216537589461337
SLC22A6	-0.5715076302964753	6.3211954528921055	-5.638603850908609	2.066716650562458e-8	5.070475447588464e-8	8.180440276210794
ADORA2A-AS1	-0.20476261116407415	5.613284721021104	-5.635690722957272	2.101180551596918e-8	5.152315889415811e-8	8.164416719306018
SH2D6	-0.3260879990192433	6.218200206920271	-5.62977811202895	2.1728556025931933e-8	5.325267886628978e-8	8.131918951353883
CAPN8	-0.24322610151434865	5.778801537915484	-5.6288639970221	2.184146842501382e-8	5.350126256158748e-8	8.126897567855028
SLC5A12	-0.3347421861077429	6.172544888945754	-5.628256283686854	2.191684909699822e-8	5.3657698340995645e-8	8.123559730347125
RLN3	-0.12505239832558215	5.408427621508158	-5.627441848774576	2.2018268021083542e-8	5.3877684196548436e-8	8.119087024395943
PFDN1	0.3504226310030751	11.043556850991122	5.62427277729609	2.2417259619322554e-8	5.482520344694162e-8	8.101689036671498
REN	0.1750986202942431	5.42731720636481	5.622018693707657	2.2705319231678155e-8	5.550056783860887e-8	8.089319973325521
ENSG00000259668	-0.2922821798099352	5.726079264432609	-5.619127007783963	2.308013178030087e-8	5.6387170406094265e-8	8.07345907173766
ASB5	-0.6479298196776349	6.653312978665203	-5.617810131527287	2.3252807568433754e-8	5.677926124807801e-8	8.066238589339466
PGR	-0.5966062135827771	6.644384666177166	-5.6176026493449625	2.3280127948985255e-8	5.6816194926308177e-8	8.065101104246555
SPTA1	-0.2654763252232561	5.73151215785752	-5.617382883064231	2.3309099861585482e-8	5.6857118458181544e-8	8.063896317524636
ENSG00000260166	-0.3935784554467888	5.875409867581353	-5.615546089243523	2.3552619345438227e-8	5.742106411847028e-8	8.053828542610614
ENSG00000226472	-0.2886107168200739	5.851557211581152	-5.615152975930998	2.3605057966913305e-8	5.7518810181929435e-8	8.051674231666905
COL2A1	1.0534922891999088	7.35935461824531	5.614726635075811	2.3662057141291196e-8	5.7627561014780805e-8	8.049337992586606
ZNF831	-0.5800689800058157	6.522044589006812	-5.614238804365576	2.3727441193894173e-8	5.77566084233819e-8	8.046665012891948
UCMA	-0.30768149438782755	5.6260947551904374	-5.612104256508321	2.401560550654958e-8	5.8427522744132895e-8	8.034971758005408
UTS2B	-0.25584324035596284	6.178235387324572	-5.609404726475075	2.4384915137378377e-8	5.929505199637049e-8	8.020189567153365
DYNLRB2	-0.7576281283715686	6.858910319179453	-5.60797516656722	2.4582714960613856e-8	5.97448455928534e-8	8.012364282505859
ENSG00000283692	0.21147954275260689	5.574059020104082	5.602913383547577	2.529569403335235e-8	6.144558837402952e-8	7.9846718646878525
LINC00320	-0.8947951678989337	6.9959795126682485	-5.602175319419632	2.5401318260478992e-8	6.167000613630621e-8	7.980636000874437
CHASERR	0.8754600851786758	11.289151096521408	5.601253377351967	2.5533859245885886e-8	6.195950532634497e-8	7.975595374663431
ENSG00000262370	-0.2590258059012916	5.9879253242401065	-5.599002540880177	2.5860274551917708e-8	6.271890637031993e-8	7.963292484454229
OR7C1	-0.3097060164813292	6.017367867853361	-5.598518058676421	2.5931062274707494e-8	6.285786635684819e-8	7.960644962495529
PLEKHN1	-0.38621976707040856	5.735871960724333	-5.5963850682633	2.6244958707420187e-8	6.358567998849228e-8	7.948991539037708
MISP	-0.5350755157867045	6.056944434474686	-5.59315685038098	2.6727063755825454e-8	6.47200571925108e-8	7.9313625070093146
DNMT3L	0.10288810156099235	5.321352837935065	5.591025441362526	2.705007379429589e-8	6.546820457538938e-8	7.9197283911056875
ARF4-AS1	0.30943784726926615	6.554769234135434	5.59083918362942	2.7078480203899148e-8	6.55029279698682e-8	7.918711920564437
SLC26A4-AS1	-0.7336144777757647	6.348496214529161	-5.589795482902783	2.7238193286393533e-8	6.585508174432146e-8	7.913016697124931
PDPR2P	-0.6696579774404604	8.719482305135108	-5.585183723111441	2.795493359730073e-8	6.755292304451457e-8	7.887863612867996
ENSG00000258342	-0.5930994114126491	6.2788965906264975	-5.583020835869062	2.8297358994131773e-8	6.834494326265418e-8	7.876073811674335
KLHL7-DT	0.400277087025919	6.67209845049899	5.582038350974553	2.8454247062310236e-8	6.868825754575305e-8	7.870719773733075
ENSG00000279750	-0.21198197425247248	5.529341440343921	-5.579471232772283	2.8868175619826894e-8	6.96513879921147e-8	7.8567345537196935
CYP1B1-AS1	-0.478508326656934	6.486730365457682	-5.57296958151699	2.994285401025072e-8	7.220691347503007e-8	7.821342209077356
TYRP1	0.5642201884966868	6.035391610555247	5.572857097014845	2.9961784653069964e-8	7.221518608311069e-8	7.820730236696214
LINC02253	0.23680486008640894	5.43157275935889	5.5686816628200955	3.0672774834387745e-8	7.38906194174832e-8	7.798022133381901
ENSG00000239556	-0.28540640987390953	6.079220467127044	-5.566631009561211	3.102793189235538e-8	7.470756314546961e-8	7.786875617537159
LINC00958	-0.43395706472892187	6.061967555931728	-5.560097618731777	3.218629825116559e-8	7.745659274389487e-8	7.751388966723246
RTL1	-0.5395725969869852	6.052762748124129	-5.559323396129863	3.232631944542196e-8	7.775339302850846e-8	7.7471863561858925
FAM86FP	-0.20071617097135597	5.643535106423462	-5.557615083943098	3.263737013451246e-8	7.84610461592846e-8	7.737915331781981
ENSG00000250166	-0.3747763939598848	6.020620710822254	-5.557509606585155	3.265667049779882e-8	7.846695608522161e-8	7.7373429946775225
LINC01504	0.3469738004773046	6.088880905625195	5.555535898069252	3.30198726123888e-8	7.929875592841207e-8	7.726635252429196
AACSP1	0.37858184315403837	5.635016299887661	5.551761763813741	3.372534226550296e-8	8.095124658164776e-8	7.706169996715898
C1orf116	-0.568532559608943	6.327921737099528	-5.549704980610857	3.4115939619016915e-8	8.184663372039125e-8	7.695022687358465
CLEC19A	-0.7315388311402141	6.365078672971778	-5.548919790756341	3.426620815439665e-8	8.216482953748532e-8	7.69076817514004
ENSG00000258847	0.18904990210711745	5.690999144906117	5.548223378257012	3.440002423850274e-8	8.244326796665856e-8	7.686995180827839
RIPPLY1	0.2708703724810039	5.639233808059772	5.547346299906259	3.456927746063834e-8	8.280630523861903e-8	7.682244027668064
ITIH6	-0.39531674180971144	5.672210909190381	-5.540886123268681	3.5841076246611116e-8	8.580861985249804e-8	7.647271259784288
LINC01480	0.5950533617034067	6.763537412063977	5.540769978075273	3.586435211115049e-8	8.582024472822298e-8	7.646642853980433
FCRL5	-0.38352621353084493	5.767097700968985	-5.534680555248556	3.710546376519817e-8	8.874453577107713e-8	7.6137135793053385
TMEM212	-0.23934614103277704	5.5139556093547	-5.531204950110486	3.783242881913162e-8	9.04367808457333e-8	7.594934374830395
CEACAM3	-0.2744585421213363	5.633284682903524	-5.527353128270873	3.865423852007031e-8	9.235389603333722e-8	7.574135612383868
IGHG4	0.9874772366127852	6.64618744670981	5.518091509169845	4.0701825535535446e-8	9.719620972324944e-8	7.524182247116574
SDHC	0.6046364832425284	11.424544524110093	5.515472880407225	4.129960127343992e-8	9.857317742467038e-8	7.5100729893643
PSMD7	0.29862742903280637	11.402202034756634	5.50742094053039	4.319155805642851e-8	1.030360824295445e-7	7.466729060457723
ENPP3	-0.3538022381264106	6.403675609026235	-5.5070056542010475	4.3291385337467615e-8	1.0322137373964257e-7	7.46449520165053
WDR72	0.7182559308371984	6.16352182971452	5.506093341000249	4.3511475808997714e-8	1.0369307713254238e-7	7.459588361647089
ENSG00000236494	-0.7800220321557854	6.2464765018863835	-5.501002610502988	4.475966590072875e-8	1.06613130588699e-7	7.432222368616024
C1orf141	-0.48798886481551107	5.85497803941106	-5.495053902959922	4.626228006611256e-8	1.1013590333572734e-7	7.400274915818828
HAND2	0.8321292157289281	6.296396655934226	5.491629296113955	4.7149402136984415e-8	1.1219053348121062e-7	7.381898131993667
ENSG00000283602	-0.22009900617478426	5.677579247884233	-5.490595242360243	4.742049654485423e-8	1.1277799561126894e-7	7.376351453406446
ICOS	-0.2854941024622963	5.786474413200919	-5.489778653021333	4.763564732581489e-8	1.1323187800559773e-7	7.371971964169186
ENSG00000268027	0.4064783744758442	6.256382385188627	5.484984918055801	4.891790871272933e-8	1.1622056945058945e-7	7.346275042424535
SSUH2	-0.28026184822136324	6.080609242246569	-5.4821553275980826	4.969044042969238e-8	1.1799580120384138e-7	7.331117056633609
TXK	-0.32268615154160346	6.068927121127086	-5.477493393640627	5.098912578973762e-8	1.2101800155597939e-7	7.306159639043907
HLA-G	-0.31916798048138545	5.904435293081738	-5.474944271376899	5.171310554375128e-8	1.226736385553342e-7	7.292521652425506
CFAP161	-0.7222223737172137	6.4907842954634605	-5.474852465632265	5.173936461928132e-8	1.226736385553342e-7	7.292030598622988
MYEOV	-0.3256176436042229	5.686235326014251	-5.47459616319978	5.181274295859694e-8	1.2278513196546448e-7	7.290659720908424
SRRM2	-0.5516410291538428	14.871663023485107	-5.471970032494303	5.257043459959275e-8	1.245173639041701e-7	7.276616952307862
ENSG00000259354	-0.17587677410856653	5.465315812457821	-5.471836810966695	5.260915684280025e-8	1.245457630744951e-7	7.275904745901945
VDAC1	0.7977859074844367	12.428482056340242	5.470774593418375	5.2918893094058245e-8	1.252154001651688e-7	7.270226692566556
UPP2	-0.36917718143726236	6.387112585650047	-5.468388211502958	5.362121362903712e-8	1.2681280928816443e-7	7.2574742099236556
STYK1	-0.4665062054692549	5.937767670144535	-5.467751075049375	5.381024937145856e-8	1.2719530787500023e-7	7.254070346092984
CCKBR	-0.5960912670738845	6.420580853751575	-5.460398551975831	5.6039036189327436e-8	1.323964856014587e-7	7.214817433921757
TSPEAR	0.46331907514933385	5.758068744563355	5.4575471385605345	5.692727392507126e-8	1.3442684704354132e-7	7.199608219690019
CCR9	-0.2317411250146507	5.651376926658844	-5.457403759831578	5.697229631051331e-8	1.3446500937724496e-7	7.198843649959159
ENSG00000265542	-0.18290140036903854	5.64558012695562	-5.457127538769221	5.705912993653086e-8	1.3460176525280873e-7	7.197370750304504
BBOX1-AS1	0.25523145216242443	5.569723210816261	5.456221101049134	5.734498308797814e-8	1.3520762965935737e-7	7.192537834564318
LAMB4	-0.40513255029198036	6.302006046631436	-5.454722370501498	5.782067100498882e-8	1.3626024593436667e-7	7.184548639117969
B4GALNT2	-0.36905531299482364	5.678481916522619	-5.451161267691876	5.896634680160402e-8	1.3888989370509257e-7	7.1655741158797515
DHDH	-0.23611479971589838	5.899089444965824	-5.449626040609846	5.946702405633745e-8	1.3999841590625376e-7	7.1573976737441605
MIR181A1HG	-0.7614659553880184	7.0351197332200694	-5.432357155278545	6.539070828560652e-8	1.5386631813264687e-7	7.065577715560721
TREML4	-0.19750334565999333	5.520366601922802	-5.4301082281908	6.620305466232828e-8	1.5569915783532934e-7	7.0536405688582064
CAPN9	-0.31794925474052343	6.127968746167284	-5.429517425485982	6.641807950566246e-8	1.5612605066442048e-7	7.050505415923528
FAM157A	-0.565307716946236	6.92694176082206	-5.427126977362798	6.729502677753701e-8	1.5810768015962932e-7	7.037823606627883
CLDN16	-0.2862810310220519	5.795780576353602	-5.426211586320469	6.763380679903414e-8	1.58823541268498e-7	7.032968690830135
C16orf74	0.47159475893243014	6.6001222772805885	5.421418026652463	6.943505438148667e-8	1.6297124350798307e-7	7.0075581436253
ZSCAN20	-0.37955386493584903	9.52543758659987	-5.413192468730376	7.263487633111785e-8	1.703957144142387e-7	6.964004852358196
MMP7	-0.8669324894493668	6.4395953696899015	-5.412476036951584	7.292024781172379e-8	1.709790813058989e-7	6.960214439763158
KCNC2	1.094047611526862	7.033001461050008	5.411052208318564	7.349062256690893e-8	1.7222978397345508e-7	6.952682844195152
ZNF474	-0.7317943200670831	6.850059555161957	-5.406759243037081	7.523665722490703e-8	1.76233074917467e-7	6.929985945175677
TMEM26	-0.48441191720165133	6.645637524157157	-5.405518977413598	7.57485418797271e-8	1.77342943023944e-7	6.923431881048607
LLPH	0.6556180908718154	10.03737546387743	5.404998263913986	7.59644566341115e-8	1.777591177590786e-7	6.92068065072529
SLAMF7	-0.520124471865809	6.6049151349285635	-5.404007318564645	7.637700326470279e-8	1.786347681778365e-7	6.9154456162269025
HOATZ	-0.9764215024373163	6.494508241387577	-5.402920502917611	7.683195976795504e-8	1.7960868066176745e-7	6.909705170398267
MDS2	-0.1493358030172593	5.4667514131436565	-5.401845119621159	7.728471607312481e-8	1.8056905962496996e-7	6.904026199405337
FAM209A	-0.15249522782303956	5.53402752847826	-5.401760861915965	7.732029919549583e-8	1.8056905962496996e-7	6.903581290328363
ENSG00000253557	-0.16800864787232184	5.511673260782378	-5.390942584109493	8.202338365609958e-8	1.9145638499687772e-7	6.846512453180662
CFAP100	-0.7846782714233177	6.4306295398632205	-5.385451596033849	8.45154413151308e-8	1.971744822669977e-7	6.817588266653498
ENSG00000238276	0.4021353107109547	5.626568896121169	5.385172310995227	8.464413558780043e-8	1.973758897415226e-7	6.816117868003165
ITPRID1	-1.2807512130898857	7.637267116353873	-5.384801855870461	8.48151340635381e-8	1.976756926473357e-7	6.814167583871477
ENSG00000232774	-0.3380354715767117	6.013027331467091	-5.383678730421569	8.533560677886369e-8	1.9878929599136295e-7	6.808255606786288
APOA1	-0.30421330297097826	5.8772638414199125	-5.381009596379614	8.658497388797849e-8	2.015988972234342e-7	6.794210402929544
SLC10A6	-0.35366740586087986	6.008624811197745	-5.380263769682399	8.693723749525836e-8	2.023179767684359e-7	6.7902869961688825
ATP12A	-0.35581955293657425	5.757883822382671	-5.380087831676436	8.702053756271605e-8	2.024107261631024e-7	6.789361553815628
ENSG00000225096	-0.5075962728126585	6.9096932862553295	-5.379819185746146	8.714788063225939e-8	2.025157395776026e-7	6.787948519368808
DCDC2B	-0.2690791237429503	5.588234711757337	-5.379809194233982	8.715262027325461e-8	2.025157395776026e-7	6.787895966925726
S100A14	-0.7162040714128849	6.054618854117015	-5.376749947005677	8.86156360458884e-8	2.0581268611056535e-7	6.771809623294056
ZC3HAV1L	-0.5957286704825485	7.762151961022558	-5.374700613124588	8.96089673560029e-8	2.080160333391218e-7	6.761038587558817
CXorf65	-0.12944358680076457	5.424729078627784	-5.372394147948485	9.073984147695591e-8	2.1053631545873383e-7	6.748920816944397
EGFEM1P	-0.7037078341322004	7.353967395925278	-5.369178842756251	9.233943315360434e-8	2.1414107469519294e-7	6.732036488882811
GPR61	0.648497616005407	6.59463445840778	5.368136542075873	9.286381086099737e-8	2.1524999741362523e-7	6.7265652040401385
SLC6A10P	0.3917004500672584	5.549324043227957	5.367005016429221	9.343634428153698e-8	2.1646938240063686e-7	6.720626710443041
GPR83	0.7196811848808131	6.951397046119477	5.366366544144161	9.37609089168629e-8	2.1711335717875955e-7	6.717276398889407
LINC00963	-0.7461790640818589	10.551456107026178	-5.361894942868041	9.606484684031167e-8	2.2233786459464084e-7	6.693822898273945
SOGA3	-1.1090591735883064	8.838225660064946	-5.357833284309734	9.820504543779854e-8	2.271784045157415e-7	6.672535810829663
C3orf52	-0.5191271390425296	6.364684902861703	-5.357331785558049	9.847248187232921e-8	2.276840163986014e-7	6.6699085380956635
ENSG00000258926	-0.752022364422848	6.913736883319999	-5.356868644982599	9.872008959975308e-8	2.2814330230419125e-7	6.667482427507597
HEATR4	-0.3950502744382416	6.441626902343986	-5.351242250890809	1.0177671835387306e-7	2.350905953449155e-7	6.63802526962608
SULT1A2	-0.29549640188130566	6.085027062207441	-5.344564052595082	1.0552387376978436e-7	2.4362523681537434e-7	6.603099937888395
ENSG00000255422	-0.20585214795225137	5.665948575142817	-5.343748852923087	1.0599033760106145e-7	2.445809722057183e-7	6.598839512664652
SLAMF9	-0.3678516071220642	5.786215293297595	-5.339398595279348	1.0851356426100863e-7	2.502795524218016e-7	6.5761145949386854
ERCC6	-0.454765173237912	10.728249333160962	-5.339305623833784	1.0856811947031472e-7	2.502814787789195e-7	6.575629123794162
IGSF22	-0.28761336083600264	6.200930091790628	-5.3385480577883335	1.0901364718010856e-7	2.511842641998644e-7	6.57167362626973
KLRG2	-0.18799592542618004	5.5544476257228785	-5.330035630039667	1.1414320465804933e-7	2.628735494324527e-7	6.52726454576535
LUNAR1	-0.14780249937391102	5.477662809507585	-5.324547754808548	1.1757332098926062e-7	2.7063937870008164e-7	6.498670553068241
KLK6	-1.017559069179841	7.33488481896826	-5.322560039363605	1.1884017700100939e-7	2.7342043686306306e-7	6.488320752524647
EFCAB8	-0.23204718850062553	5.75137101429746	-5.321655339853067	1.1942114974898653e-7	2.746214889834789e-7	6.483611317896228
ENSG00000231113	-0.34427181707137877	6.437739046223027	-5.321370607490876	1.1960456540089201e-7	2.749075827344627e-7	6.482129295978973
RSPO4	-0.7566476547217805	6.938189138885118	-5.317550170208639	1.2209212005486046e-7	2.804867787650862e-7	6.462251422836037
ENSG00000254251	0.18846366787888327	5.411856072224708	5.315730008495498	1.2329481310247842e-7	2.8311016966212267e-7	6.452785879422162
IGF2BP3	1.0454277516431563	8.44545307791936	5.315028643717426	1.2376130402986814e-7	2.840413376724905e-7	6.44913934282742
ENSG00000253227	-0.15260086404528317	5.434832790099525	-5.3147582858842455	1.2394158021621392e-7	2.8431502817692794e-7	6.447733821497335
LINC00989	0.33730486066140297	5.903775352953133	5.314566970098254	1.2406930434470997e-7	2.844679571564979e-7	6.4467392610864
EXOC3L2	-0.5112350114826734	6.796887309114831	-5.312852534002314	1.252195814533482e-7	2.8696410722634006e-7	6.437828252801328
ENSG00000250049	0.15040287863389007	5.357665407503196	5.309531387251658	1.2747731392077865e-7	2.919944963406626e-7	6.420574011984808
CRYGN	-0.25786031380651886	5.940640416713028	-5.306713545924184	1.294237682969421e-7	2.963072906611564e-7	6.405942705821683
LINC00578	-0.4768420623826176	6.4682562873615135	-5.299729160177006	1.3437320784462567e-7	3.074876106817834e-7	6.369709288444728
PEX19	0.31195268887556404	11.892664620985636	5.298752475600138	1.350797722767616e-7	3.088243496738292e-7	6.364646123765608
LINC01398	0.1577881223072061	5.387102850157685	5.298738458610582	1.3508993874978834e-7	3.088243496738292e-7	6.3645734657621205
CREB3L3	-0.1509664473154275	5.423849432623968	-5.294637406361854	1.380964575561504e-7	3.155426168485065e-7	6.343323319672189
C11orf52	-0.3883537819912574	6.291481931240014	-5.293904520538739	1.386405236207827e-7	3.166304899751111e-7	6.33952743992457
LINC00943	-0.5678110877096154	6.0249506640010075	-5.293334792989101	1.3906490061542573e-7	3.1744408229655486e-7	6.336576964534993
MYO7B	-0.8655872294220963	7.197804858797911	-5.292877446614154	1.3940647732687076e-7	3.180679617364794e-7	6.334208703743299
TMPRSS2	-0.5626446995155624	5.978657256978397	-5.292147705133681	1.3995317975090955e-7	3.1915901344076733e-7	6.330430316107037
LINC01091	-0.34723810427097257	6.313758062595851	-5.291419575493009	1.4050074347729996e-7	3.2025096079292587e-7	6.3266607731363
