Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
CCDC6,2563.0405846489384,0.26554101472351727,0.41096274548359246,0.6461437627662503,0.5181862559222604,0.7697630171745405,FALSE
AC156455.1,77.79629296378477,0.26494197746101544,0.7539086959442283,0.35142448798682513,0.7252699137319161,0.8794881753771105,FALSE
PAFAH1B1,5625.934497402233,0.26481005917380596,0.2984870171547692,0.8871744630571274,0.37498497894055116,0.6655526104886709,FALSE
DYNC1I2,3012.001419191201,0.26472582277289347,0.43669857235953535,0.6061980494750595,0.5443832478686579,0.7847470434000404,FALSE
ZNF329,688.1837328727887,0.26421305389970606,0.42073762054120206,0.6279758238872108,0.5300197776264881,0.7775131331803747,FALSE
ZNF649,786.3226355599037,0.2640678396838717,0.5631353792865811,0.46892425764193885,0.639123776569775,0.834814318331521,FALSE
MAP3K11,3144.9625354584823,0.26397000577698043,0.4340755188276218,0.6081200029200612,0.543107886459348,0.7843291552215377,FALSE
CHCHD10,1190.3125124045505,0.26387328084952244,0.5312736685959054,0.4966805178711546,0.6194143630456037,0.8250040685838516,FALSE
SLC35E1,3230.9773455126083,0.2635270999170246,0.4958841442385532,0.5314287681484137,0.5951216905056903,0.8127505607146461,FALSE
NUDT14,157.1016785325422,0.26313121884644547,0.48239270527714645,0.5454709741003859,0.5854296383242061,0.8050870935563544,FALSE
CORO2A,117.98679901551259,0.26312769219344584,0.5577667983437038,0.47175216053520425,0.637103701281307,0.8339761676893868,FALSE
MEIS1,1057.9441956790054,0.26301195349827106,0.6188650246737782,0.4249908186957444,0.6708433677749055,0.8527262108824398,FALSE
SOS2,1390.9076102166723,0.26291615758165326,0.3063262976455725,0.8582879093386037,0.3907335040374936,0.676371027847183,FALSE
CYCS,1747.933604546827,0.2628118223234418,0.5180236374080525,0.5073355795855745,0.6119193780760507,0.8205168435404245,FALSE
CYFIP1,5090.7720324671145,0.26272722116200864,0.40265259163400197,0.6524910720078491,0.5140844304826939,0.7659413142735696,FALSE
PIP5K1C,5462.821599659885,0.26267949665658646,0.4614939740112982,0.5691937738067965,0.569224645506441,0.7973781311129237,FALSE
RPP30,327.1732691585502,0.26249693229498045,0.3768768789916265,0.6965058005078966,0.48611212595524134,0.7468231779925905,FALSE
INO80E,1576.0565140675906,0.2624871898438015,0.37208333535625127,0.705452690033761,0.4805285639068408,0.7427848697760544,FALSE
ALKBH8,247.57128621990555,0.26248435953691196,0.4074992596672868,0.6441345678792743,0.5194881762711244,0.7703914172951971,FALSE
NUP153,3111.8942463941917,0.2624438434797839,0.44025731178180666,0.5961146730706705,0.5510986225351906,0.7885690936295308,FALSE
TPMT,321.7937733986044,0.2623009332091414,0.362985551856645,0.7226208642947108,0.46991284621096613,0.7355084196890836,FALSE
ODF2,1915.5639854942315,0.2617673857936581,0.3854017747241974,0.6792064877775538,0.4970070371179532,0.7534482945616064,FALSE
SRSF10,2460.1738835887954,0.2616422374493693,0.5205389956779588,0.5026371503802555,0.6152194048736526,0.8224949208451992,FALSE
PANK4,1011.075227469453,0.26155177381247857,0.44200922324326475,0.5917337468510937,0.554028894717951,0.7899761844505659,FALSE
CNRIP1,1082.14813434615,0.26150183408460836,0.5031985109592317,0.5196792684980636,0.6032871387866618,0.8179199451385186,FALSE
SPOCK1,3641.380350046049,0.2614850867881399,0.9146713844494654,0.285878722384571,0.7749710110201514,0.9068701361536744,FALSE
SAMD12,454.0567108331821,0.2614467303154943,0.4348559309484805,0.601226088247763,0.5476894106525387,0.7861048713311721,FALSE
CISD2,398.5208587952753,0.2613505313402312,0.4149791629963047,0.6297919381136696,0.5288307209610683,0.7764064195981268,FALSE
TRMU,1653.4474990823956,0.261118066564304,0.522463355682227,0.4997825468990812,0.6172282011689848,0.8239423882193679,FALSE
PBRM1,2742.340813319685,0.2611093235575828,0.42497751049922844,0.614407391230781,0.538946152795627,0.7824686396969499,FALSE
CCDC92,3393.9876467246395,0.2609232766377495,0.4916258197989433,0.5307355027538168,0.5956020800888759,0.812916941150925,FALSE
DDHD2,1474.784772397508,0.2608737100499532,0.44012031603992324,0.5927327154474945,0.553360043351022,0.7896254505066821,FALSE
NOTCH2,17787.385943961246,0.2607432033177678,0.43263129903049363,0.6026914925066241,0.5467139421942525,0.7860071068958329,FALSE
CREB3,1456.44284960737,0.26057804284790737,0.5043739493888381,0.516636601005377,0.6054098605966864,0.8188444006476913,FALSE
AASDHPPT,963.0331918672042,0.2604953667538948,0.3585204924225282,0.7265843159863019,0.46748063899462505,0.7337436626294697,FALSE
DHX40,1678.2156101111843,0.2604198048548266,0.42676527451094187,0.6102178888693758,0.5417174811743608,0.7835756843443225,FALSE
COG1,1374.6569429180374,0.26025949443047075,0.4144503763039556,0.6279629825685039,0.5300281900016703,0.7775131331803747,FALSE
ZNF155,204.2062394617704,0.2602541584219181,0.4356934205532507,0.5973332305350012,0.5502849224096098,0.7879740764971428,FALSE
KLHL18,1179.252887584797,0.2602387241327849,0.2943821981320157,0.8840165124933297,0.3766872991254045,0.6665312786416518,FALSE
TAF10,1543.3441710470163,0.2599557946101575,0.41137054392811034,0.6319261270578149,0.5274351499443997,0.7754794234854185,FALSE
SWI5,368.9440811812114,0.25967429606511644,0.43359867256372986,0.598881667533126,0.5492517972369106,0.787028090515639,FALSE
TEFM,205.01624373967772,0.2591828957714541,0.41822319320443413,0.6197238698925083,0.5354395977032181,0.7801811883915917,FALSE
KDM4A,2093.0578228906847,0.2591394086265666,0.33817760389502827,0.7662819939637533,0.44350852978521127,0.7166646053680921,FALSE
DDX27,1729.6168777533514,0.2591382640272359,0.463445779260176,0.5591555164034778,0.5760555890012573,0.8008400689244348,FALSE
ABHD15,437.6662926621179,0.25888713328883184,0.5583949626248095,0.4636272721227616,0.6429148115996581,0.8370930447821654,FALSE
CFLAR,5589.07547223131,0.258818158488839,0.4103152224095,0.6307788362541789,0.5281851432311127,0.7760769079289269,FALSE
SEM1,1022.825133193072,0.25870420141419964,0.33583371144499485,0.7703342237474333,0.4411016601769125,0.7154680546737096,FALSE
VPS26A,785.9153171863868,0.25845213653933335,0.5304345845035007,0.48724601315589305,0.6260840010880813,0.8278197910821447,FALSE
TAOK2,4215.269867117731,0.2581727876449683,0.43514929279427933,0.5932970406251397,0.5529823789559877,0.789619568354801,FALSE
CAPN10,1283.9330696719069,0.25798280718174865,0.5045836710477565,0.5112785489987285,0.6091560233492904,0.8196704119002033,FALSE
ALG10B,393.6738145512534,0.2578710835153442,0.5300610978229849,0.4864931317813118,0.6266175737805992,0.828179533719739,FALSE
ZNF425,213.1288191761487,0.25781470747504065,0.5150366033963981,0.5005755042940384,0.6166699055570086,0.8235592994926583,FALSE
CCDC18,348.3989337847223,0.2577777528424068,0.652738523167924,0.39491732706588034,0.6929039020579246,0.8633988766079218,FALSE
ATG4B,2887.4213085300303,0.2577763339442639,0.5035771185852229,0.5118904819751835,0.6087276598902784,0.8196338174524751,FALSE
MCMBP,1513.8052927710967,0.2576279301433033,0.3319380701975895,0.7761325177011112,0.4376707455194016,0.7134710480643112,FALSE
EIF4A3,1567.1106401920702,0.25730210939420584,0.4120358359514167,0.6244653667079201,0.532322008269579,0.7783172667422342,FALSE
RFT1,610.4110329217467,0.2571750468659041,0.2854102762113302,0.9010714340063932,0.3675503400558014,0.6605243105172014,FALSE
CCNJL,292.49724742576996,0.25710215019337673,0.5015861759660083,0.5125782218742809,0.608246390426024,0.8196338174524751,FALSE
MEN1,1451.8117588321038,0.25707128981201927,0.37272395170278616,0.6897096058291701,0.49037682388371334,0.7496407231217425,FALSE
SGSM3,2553.0359568212807,0.2564166543444128,0.3965709301973135,0.6465845951361915,0.5179008307199408,0.7694341621209758,FALSE
N4BP1,1904.841868828299,0.2564126754901045,0.38471208904557563,0.6665053758155441,0.5050881287152353,0.7598995085677763,FALSE
CHMP5,943.1808093944024,0.25634190846892835,0.45002411997669456,0.5696181539829545,0.5689367128094578,0.7973131639060103,FALSE
PDXP,1386.5038218222012,0.2561395316844458,0.3700554110480227,0.6921653461546227,0.48883349840167123,0.7486653611178584,FALSE
TBC1D31,452.49809216799326,0.25610728630875446,0.5732106313100981,0.44679437595811855,0.6550235323649183,0.8443156622535655,FALSE
FBXL6,859.7970945342166,0.2559237027583998,0.5580679155435831,0.45858881263424484,0.6465294718917989,0.8383273322862421,FALSE
PUS1,598.8140135736168,0.2558021456149122,0.5485381631074694,0.4663342731995031,0.6409762499954079,0.8357678664549353,FALSE
ZDHHC20,1385.2930918306495,0.2556612187885506,0.5278603309353197,0.48433497235062645,0.6281481600445435,0.828750080220769,FALSE
URGCP,1918.3274686921695,0.2553330341770425,0.328967167462397,0.7761657071939516,0.43765115122797466,0.7134710480643112,FALSE
GLYCTK,134.26165549325816,0.2548802690229655,0.34473745073897055,0.7393460399402808,0.45969689927898955,0.7290339930205862,FALSE
FUT8,796.9044490592954,0.2548561486594038,0.45921045139466704,0.5549876922125373,0.5789030789455185,0.8021220807198401,FALSE
RPPH1,531823.2046473534,0.254776790190628,0.4054651502191796,0.6283568145200765,0.5297702207201819,0.7773491866898852,FALSE
FDXACB1,72.66373543521439,0.2544561146952775,0.4244278900170537,0.5995273182567087,0.5488212985360723,0.7866699411300582,FALSE
WBP11,1757.1213886886799,0.25438504521552324,0.44853003443524314,0.5671527560820462,0.5706104026557304,0.7984444785892371,FALSE
DDX49,1290.0957941626143,0.25420285445993496,0.36642072900719025,0.6937458346002765,0.48784161646058566,0.7484246207460464,FALSE
IRAK4,402.1209530527624,0.25417847003793875,0.4541226111627479,0.5597133104364332,0.5756750019300955,0.8006790830464935,FALSE
MRPS22,562.9428330813029,0.25406452865918694,0.4003521635748158,0.6346026118370375,0.5256876242967593,0.7747601064242535,FALSE
TMX2,1704.6311088940602,0.25404150851802165,0.4603339118770439,0.5518635537454747,0.5810418405238124,0.8033077281377625,FALSE
SETD3,1626.0432887447196,0.25398402165265144,0.34185554802373563,0.7429571440947241,0.4575076271074292,0.7274057094275658,FALSE
NEK3,234.17413659864118,0.25382171310337986,0.43791517123742496,0.5796138836344746,0.5621750283375873,0.7943988968000651,FALSE
NPR2,1176.6368992811108,0.2537530126281074,0.5301485286264521,0.47864513230952355,0.632191105143834,0.8306617031968213,FALSE
PARP4,2125.610170654282,0.2535113215009174,0.45462564699225566,0.5576265289433524,0.5770994371617837,0.8015759372465354,FALSE
PEX1,532.4535131198013,0.2533797702161055,0.27418398344883493,0.9241231636835867,0.35542219441018946,0.650206228570411,FALSE
MFSD9,327.4058389183408,0.25337941289790517,0.3884808828676446,0.6522313557041403,0.5142519351080213,0.7660156175267174,FALSE
TMEM19,919.6260578722494,0.2532715605675225,0.3681418149845811,0.6879728144387246,0.4914699011048771,0.7497941712249874,FALSE
TBCB,2337.8180279726166,0.2532050074259872,0.44824194473383494,0.5648846798046528,0.5721522047516827,0.7986090040589409,FALSE
IP6K2,1790.3528514206928,0.25317427967072764,0.35111857874065516,0.7210506506912253,0.470878352011851,0.7357809690882722,FALSE
GMCL1,524.4897949772418,0.25289863658448886,0.41950477643790246,0.6028504341044717,0.5466081920634116,0.7860071068958329,FALSE
ANP32A,3445.812852866011,0.2525783300226945,0.5392402138004808,0.4683966877072499,0.6395009362878692,0.8350035011289725,FALSE
SLC35D1,929.9496198410577,0.25241793804406415,0.4433076797287919,0.5693967183209845,0.5690869433976289,0.7973561407600394,FALSE
DCXR,1151.9111010084396,0.25241057886284285,0.4143282921438898,0.6092043040478263,0.5423890278103308,0.78390392269325,FALSE
UBE4A,2774.3514860931996,0.25235548065102376,0.37814645721284224,0.6673485255184708,0.5045495372263691,0.7594343660944374,FALSE
ZSCAN21,387.52481147106647,0.25232270010065344,0.3283123649942669,0.7685446148367259,0.4421636955107258,0.7163410124963935,FALSE
GID8,2473.308569777601,0.2522839566343923,0.28451833442602237,0.8867054460421377,0.37523750550552426,0.6655895554977213,FALSE
PSPH,768.9535895976187,0.25193223124240366,0.3449256529177785,0.730395750827086,0.4651483149470342,0.7326736488686325,FALSE
ARHGEF7,4850.273990902559,0.25176387970271596,0.4010237974837253,0.6278028418324308,0.5301331042359565,0.7775325185668971,FALSE
CABLES2,463.81203098312676,0.2517260603303545,0.43331923934675276,0.5809251874203469,0.5612908759689035,0.7937529384818409,FALSE
CNOT8,1114.813927518245,0.2515962413089823,0.4162677795557337,0.6044095980176537,0.5455713561244916,0.7858051169948259,FALSE
ZNF287,271.70336967018494,0.2515803683020866,0.32580183068086044,0.7721883200482149,0.4400028982526588,0.7150662542658838,FALSE
UQCRFS1P1,267.86479103266583,0.2513920767748537,0.4170357826067492,0.6028069706716462,0.5466371089976976,0.7860071068958329,FALSE
CCDC106,782.8926376703282,0.2513802084720937,0.462454938601264,0.543577735881501,0.5867320840988135,0.8058812691469706,FALSE
IFT20,677.9790082414086,0.2510051688415031,0.5488337277429944,0.4573428274419803,0.6474246512202,0.838866734347664,FALSE
HGF,799.9206638285212,0.2508758201735685,0.9536374872174803,0.2630725234025489,0.79249468137698,0.9153775046891386,FALSE
NDEL1,1928.3908911406345,0.25067815411151245,0.558726750184924,0.448659660609671,0.6536771887836479,0.8434565187158007,FALSE
PSMD12,1373.8195580458605,0.2505627360533734,0.4928551524678472,0.5083902132274443,0.6111797148527923,0.820029773438806,FALSE
TADA2B,1493.5681647292304,0.25035532786383397,0.3259369713820349,0.768109634210196,0.44242205367410437,0.7164412813655352,FALSE
LTBR,1502.0767442799363,0.25016518611529637,1.0962464560727578,0.2282015916489247,0.8194895241269298,0.9289348339140663,FALSE
ZFC3H1,2438.685071629816,0.2501022411070858,0.4187896551673129,0.597202528814056,0.5503721710496943,0.7879740764971428,FALSE
HSPA8,39882.370071823054,0.2499238175072661,0.4437829393912814,0.5631667991790676,0.5733213084468592,0.799432773918167,FALSE
THAP11,1069.1225795481498,0.24964254840979117,0.3412371971610982,0.7315807024752194,0.46442453024459895,0.7323539718245388,FALSE
KDM8,159.76088216269596,0.24941175943862925,0.4092832970454727,0.609386606389947,0.542268213505033,0.7838960206507726,FALSE
EHMT2,3558.2197329175724,0.24930192836282064,0.4240507629735283,0.5879058597010083,0.5565954831073376,0.7906386746871789,FALSE
SOS1,2670.200040047132,0.24914837948363622,0.4193372438050809,0.5941479874834276,0.5524131372718403,0.7894638720906523,FALSE
SYTL2,818.8649267353982,0.24913800646999518,0.7210997564838734,0.3454972827682086,0.7297205526970028,0.8828375920309628,FALSE
KIAA1468,1059.6008841176263,0.2489180230120745,0.36816517871520793,0.6761041983403423,0.49897449130376414,0.7550469525158024,FALSE
TAF13,447.6311277721211,0.2488463789071673,0.625001834833727,0.3981530373800733,0.6905173810033061,0.8625472530963287,FALSE
TRIM67,563.5622832986644,0.24875287503094257,1.1039778790782948,0.22532414801519846,NA,NA,NA
SURF2,259.6196538179107,0.24870311491693933,0.3117951601656856,0.7976490551834748,0.42507417530903746,0.7040763396467147,FALSE
SEC23B,1735.9035947728432,0.2486123609709982,0.4975576505102847,0.4996654371931103,0.6173106730802747,0.8239423882193679,FALSE
C1orf35,826.7388327402173,0.248582746417933,0.5125900468112198,0.4849542982044729,0.6277087645185426,0.8286469303395599,FALSE
GSK3B,4401.729512129812,0.2485321694404133,0.30832698052749546,0.8060668872221842,0.42020428307768065,0.7017347353091777,FALSE
UNC119,1217.9780852834538,0.24844106554957346,0.43815647758291487,0.5670144760157277,0.5707043465587431,0.7984444785892371,FALSE
TRMT1,1106.7375146857091,0.24825861781246814,0.44669369950569104,0.5557692398329993,0.57836861616588,0.8021220807198401,FALSE
C1orf122,1722.6972306185842,0.24814692854060547,0.47983982242125217,0.5171453408941055,0.6050547045136576,0.8187876635985111,FALSE
MTG2,1181.340248733989,0.2480084078961655,0.37977803108319946,0.653035161588463,0.513733610682984,0.7656798204375466,FALSE
CTDNEP1,3330.6770063817776,0.24779849940151263,0.2908447579480303,0.8519957559138495,0.39421644762973884,0.6789710404321256,FALSE
HNRNPA1P48,664.1440303143222,0.24779293605489397,0.5947458315031264,0.4166366923978876,0.6769441666767517,0.8559566495070048,FALSE
TCEAL9,1267.7961873402028,0.24772119357432448,0.47342251193021784,0.5232560500013536,0.6007960811498021,0.8163207460196532,FALSE
GSN,12912.298438166854,0.2476074737524794,0.8234536698102697,0.30069387365719086,0.763647940831061,0.9013583379630484,FALSE
LRRC75A,332.9308444665137,0.24756454588884555,0.7211592028389204,0.3432869537187922,0.7313825945824772,0.8837383191953047,FALSE
TANGO6,969.3178952429104,0.24749056829850102,0.3687898796035684,0.6710882862744,0.5021642886863121,0.7571564675762817,FALSE
RAP1GDS1,1401.385039810998,0.24747845449834716,0.4460230515107389,0.5548557494060116,0.5789933311599489,0.8021220807198401,FALSE
ULK1,3753.0712637615893,0.24741647188988292,0.5220300723376853,0.473950611277882,0.635535126885284,0.8327899391997541,FALSE
SCARB1,3390.5290859092947,0.24734366905712543,0.6239983440791187,0.3963851369223569,0.6918209290771677,0.8628150164357262,FALSE
HPS5,1130.8939495739846,0.24723369735227368,0.4998368990756354,0.4946287435151166,0.6208622087302313,0.8251326166004742,FALSE
MICU2,427.5321650584686,0.24716692240890023,0.4507508428130866,0.5483448924163038,0.5834551078649659,0.8043867292654356,FALSE
POLRMT,2739.5780063763045,0.24672798470495486,0.38216142986079404,0.6456119467493825,0.5185306984110545,0.7697630171745405,FALSE
JAK2,689.9088267715811,0.24669746708561688,0.42851649485033544,0.5757012158231597,0.5648171534124855,0.7952264444098618,FALSE
AK2,2614.481824166289,0.2461434735782299,0.522542020779194,0.471050104661804,0.6376049548559592,0.8339761676893868,FALSE
H1FX,6442.584641143395,0.2460281269386991,0.4422125625408516,0.5563571634534263,0.5779667164729039,0.8021220807198401,FALSE
NBPF10,609.707471168452,0.2458848900935434,0.4223928390379213,0.5821237184171782,0.5604833500279238,0.7934666812753159,FALSE
SYNPO2,7682.971887375556,0.24586888631716106,1.0605365685949586,0.2318344257029232,0.8166666175386826,0.9271822598669435,FALSE
SMAD4,3146.2030987513203,0.24570529447387368,0.4378830484679191,0.5611208182951045,0.5747151770117147,0.8001813036557438,FALSE
RAD51C,414.4981996343274,0.2457032914021683,0.3475131182763407,0.7070331405641679,0.4795458831544841,0.7422314077812032,FALSE
TBC1D20,2757.1863974735716,0.24563168315210032,0.3749541813077324,0.6550978636787237,0.5124047474535778,0.7646352196019504,FALSE
TBC1D2B,2714.438083913586,0.24559629717804007,0.5653558886703197,0.4344100806231392,0.6639906787829717,0.8483892631839905,FALSE
GSTM4,559.2914226273964,0.24533660887258904,0.4317858374964823,0.5681904953044871,0.5699056246406463,0.7979248853924237,FALSE
SP110,725.3057094998463,0.2450708937097033,0.5447257878718396,0.4498977268308847,0.6527841867427107,0.8429699767747453,FALSE
LCORL,1331.0531926127626,0.24493119360879095,0.8401864281994524,0.29152005482126947,0.7706536080869466,0.9048016658560321,FALSE
PRPF19,2258.7929208507867,0.2447592082919352,0.3419163780838487,0.7158452299465822,0.4740869205940247,0.7376363586393111,FALSE
GGACT,95.29809011139452,0.24469958465346853,0.6708991445446998,0.36473378546268964,0.7153101362690122,0.8742021246290311,FALSE
PRKAB1,839.016198095054,0.2445498849385672,0.33524458156114656,0.7294670768421139,0.46571599980782546,0.7329218709041319,FALSE
RIN3,1712.052245631904,0.24416680033907667,0.8760749097035224,0.2787053910968716,0.7804709248949453,0.9098765126027318,FALSE
MRPL41,1220.6900224226665,0.24411017852614436,0.38559952613426357,0.6330665936584854,0.5266901564035135,0.7751847180045461,FALSE
MARK3,3975.2345505850462,0.2441089031783105,0.46435074190643255,0.5256993930409157,0.5990970855945241,0.8151137718128474,FALSE
ADNP2,1935.1998584559685,0.24394510074322853,0.44151689593618276,0.5525158900792974,0.5805949506625436,0.8031095945033104,FALSE
TUBGCP6,3095.73228995799,0.2435256536368752,0.5016761931407252,0.48542397858724745,0.6273756265190442,0.8284540838942379,FALSE
ALG12,1275.2649214930168,0.24312656497023521,0.4196468562821811,0.5793599101973274,0.5623463487906204,0.7944451669978648,FALSE
DRAM2,425.2037875818047,0.24308361802068448,0.56978538638749,0.4266231178055737,0.6696538567881201,0.8516477556789895,FALSE
PDCD10,437.2469635988214,0.24307452018789447,0.5218861135671556,0.4657616170824134,0.6413861419849844,0.8359316244775882,FALSE
ACAD10,1142.2224285728635,0.243005656759419,0.41140534232834985,0.5906720981894102,0.5547401464986351,0.790236001322645,FALSE
NAT10,1532.811950604043,0.24284202541625993,0.34519976802284097,0.703482585771007,0.48175505547021186,0.7438011256852278,FALSE
BCL7C,1299.1044082946948,0.242774752332741,0.42729316559039093,0.5681690508606642,0.5699201843794406,0.7979248853924237,FALSE
RNF115,2173.7829423890435,0.24277168565780366,0.3675571972448493,0.6605004268113422,0.5089327446827938,0.7627196373900432,FALSE
SRP14,3217.908380103724,0.24260592423121768,0.5874824785266147,0.41295856999797637,0.6796369680321284,0.8576496243626135,FALSE
TMEM165,2084.0549206910828,0.24251649254304836,0.44715526546369305,0.5423541021966106,0.5875745917552736,0.8066914649638908,FALSE
FAM111A,851.3282847124296,0.24211214240291948,0.4356875110158956,0.5557013599916714,0.5784150267197872,0.8021220807198401,FALSE
MFAP3,828.3630814341386,0.24182397060139035,0.43867761109068604,0.5512566962333509,0.5814577191165542,0.8035134140320886,FALSE
SEPT2,13120.574755322366,0.2415651861429831,0.439126783139569,0.5501035131947434,0.5822483771697302,0.804159820159081,FALSE
REXO1,2484.089058464116,0.24132212684862006,0.40081478011317284,0.6020789123107713,0.5471216107729564,0.7860438090144332,FALSE
TMEM219,1582.3332515089814,0.24132108677709224,0.4844926076801997,0.4980903381221075,0.6184203702619868,0.8244133258229912,FALSE
CX3CL1,2741.4554550823723,0.24122772421919358,0.7207225022185999,0.33470264002667094,0.7378494097558599,0.8864025163158584,FALSE
EARS2,1349.8986173140947,0.24114393820560856,0.3860364308103424,0.6246662722982258,0.5321901137495271,0.7783172667422342,FALSE
PI4KB,3825.3263860493744,0.24111874723849408,0.26200592155908464,0.9202797623950636,0.3574265818802531,0.6516051938202176,FALSE
CRELD2,1004.6820085380184,0.24108869054482737,0.46659219005647773,0.5167010843358636,0.6053648390113426,0.8188444006476913,FALSE
FBXW5,3723.2124342380503,0.24096605366236867,0.4044723138501355,0.595754135477493,0.5513394873805906,0.7885690936295308,FALSE
RRP1B,1955.1127906333963,0.24094817106649394,0.32240051757772337,0.7473566509036601,0.4548483047606277,0.7252502838060938,FALSE
TICAM2,257.85433207733644,0.24053450955936298,0.6689394305860651,0.3595759175813991,0.7191642955921407,0.87606677611229,FALSE
FBXO4,134.2214676660347,0.24048538163029373,0.4116296145891334,0.5842275995383213,0.559067195112326,0.7927497621298778,FALSE
POLG,3395.598271982179,0.24048179139900092,0.4442368480436806,0.5413368847227077,0.5882754015803625,0.8069904723167087,FALSE
STAP2,75.22305772169534,0.24002338135837042,0.6375651703807398,0.3764687792073613,0.7065684217597135,0.8694742836397302,FALSE
DENND1B,375.19018415747655,0.23998399463752249,0.3992733588956297,0.6010518590604349,0.5478054461567177,0.7861048713311721,FALSE
M6PR,1743.6023663455214,0.2397803066703421,0.47458734115409795,0.5052395752639465,0.6133905771781654,0.8211417691822818,FALSE
ATP6V1H,1224.3497029090656,0.23972801820508344,0.485528212414525,0.4937468350457317,0.6214849842370979,0.8251326166004742,FALSE
UTP18,895.0110591641835,0.23970176320278028,0.5143339277299266,0.46604307100784165,0.641184671094541,0.8357678664549353,FALSE
BRMS1L,280.01797628306144,0.2395693275961395,0.3480202985292586,0.6883774555925752,0.4912151169411464,0.7496407231217425,FALSE
SLC35F6,3085.2667030911593,0.23928041328575778,0.4113542851993068,0.5816893658220265,0.5607759357427129,0.7937037026515269,FALSE
TP53BP2,3434.522740239594,0.2392541299292076,0.32086786334167544,0.7456469072268492,0.455880739257994,0.7260650092108092,FALSE
AKR1B1,2017.6801383622058,0.23813083451838626,0.40754048728091125,0.5843120915597434,0.5590103585324799,0.7927497621298778,FALSE
DUSP23,285.65868898381274,0.23794084686022104,0.5891132103912052,0.4038966410245911,0.686288726496276,0.8607803272832714,FALSE
ZNF496,2759.410647175906,0.23793976602096534,0.3894568647070136,0.6109528103965152,0.5412308214668173,0.7832626292507495,FALSE
MXD4,6155.116043838831,0.23720840286570613,0.5403953501538077,0.4389534491704855,0.6606952668521263,0.8474092663157828,FALSE
PXMP4,676.9258822949608,0.23710989075879915,0.48852126558532816,0.4853624754179387,0.6274192455725447,0.8284540838942379,FALSE
ZNF43,605.5840515140194,0.23694703764606492,0.6163771821470113,0.3844188988643499,0.7006679953718755,0.8661783836234075,FALSE
EFHD1,2994.2312949940265,0.23661338356963185,0.5425604678896894,0.43610509348377163,0.6627604818127233,0.8478507916773899,FALSE
QSOX2,1496.2223043901233,0.23645035727220629,0.44696364672180267,0.5290147398036081,0.5967952248820577,0.8138502263205514,FALSE
GATAD2A,5482.00084031106,0.2363518830391493,0.3034945834198157,0.7787680438178043,0.4361163653050701,0.7123728653109829,FALSE
BRF2,479.67957837740255,0.23619342267380114,0.34308780930911736,0.688434319917774,0.4911793177433592,0.7496407231217425,FALSE
FUBP3,2027.0802006255815,0.23618902721023716,0.3566672782444946,0.6622110903269632,0.507835947615767,0.7623206922217362,FALSE
KIAA1586,359.2679932743147,0.23600747091698196,0.5848806384618708,0.4035139059101674,0.6865702068942601,0.8608306162412348,FALSE
TMEM80,542.2607089017489,0.2357265739687594,0.5654742539658213,0.416865263653555,0.6767769624534303,0.8559460718228117,FALSE
ZNF766,628.8967451137497,0.23565715600961662,0.4834088100800232,0.487490403765306,0.6259108416870216,0.8278197910821447,FALSE
DDX47,1015.1511701583656,0.23562171746650068,0.4624491304547015,0.5095084020048355,0.6103959105290643,0.8199881753880163,FALSE
TJP1,8284.233908963055,0.23555451858780846,0.4576660968464193,0.5146864061177212,0.606772174219858,0.8196338174524751,FALSE
PNPLA6,4587.658417957163,0.23542355797944625,0.43068992310166654,0.5466196104241643,0.5846400935134409,0.804826820675533,FALSE
PPA2,578.5607522308767,0.2353310818405606,0.3553950831589357,0.6621675228278793,0.507863865646613,0.7623206922217362,FALSE
PPIE,809.0321562874938,0.2350343674159959,0.4544434440596855,0.5171916780586828,0.6050223607461741,0.8187876635985111,FALSE
RAB8B,1159.5769946714802,0.23486298062186692,0.6484595539292065,0.3621860132968406,0.7172130308303815,0.8750512540055775,FALSE
REV1,1210.6199504941856,0.23481737022598426,0.36079022625715235,0.6508418275682966,0.5151485963497667,0.7666799194351653,FALSE
PPAN,1193.7185536766638,0.2345992313353786,0.40375129052124276,0.5810488705373823,0.5612075168115064,0.7937529384818409,FALSE
IRF1,1098.8333053104238,0.234497858722038,0.6908303039547969,0.3394435035342368,0.7342756507555024,0.8853429334808561,FALSE
FTSJ3,1501.6560766366472,0.23447890139319288,0.34761607255381655,0.6745341194109826,0.49997180142786707,0.7558745878434449,FALSE
ZKSCAN1,5928.670695169988,0.2344231668456801,0.34033884339244946,0.6887934521636823,0.49095325676103546,0.7496407231217425,FALSE
VMP1,3980.1864647769885,0.23427038918268056,0.7152291241301926,0.32754593077789224,0.7432550093287797,0.8887975278239221,FALSE
PNRC2,1442.2574722315767,0.23412269777399247,0.5613939161257612,0.41703818130003617,0.6766504804887703,0.8559460718228117,FALSE
GTF3C5,1911.0671309062827,0.2341033441823165,0.3161917994363478,0.7403839840237335,0.45906703415860906,0.7286539409213332,FALSE
TRMT61B,386.53130103353595,0.23400779703882799,0.3704630040900987,0.6316630660963813,0.5276070670192055,0.7754809370300275,FALSE
FAHD1,549.8541141619047,0.23377150116044285,0.4568468874820787,0.5117064547574778,0.6088564679618498,0.8196338174524751,FALSE
ANAPC4,452.6507612504267,0.23376531839689269,0.34663627922220597,0.6743821475392683,0.5000683896885812,0.7559146434161496,FALSE
